threshold,K,entity_id,deleted_atoms,touched_original_components,touched_original_nodes,deleted_group_tags,inserted_group_tags,d_w_empirical,changed_surviving_nodes
0.8,2,3737,1,1,1,1,0,1,0
0.8,2,3669,1,1,1,1,0,1,0
0.8,2,3350,1,1,1,1,0,1,0
0.8,2,2947,1,1,1,1,0,1,0
0.8,2,3010,1,1,1,1,0,1,0
0.8,2,1296,1,1,1,1,0,1,0
0.8,2,52,1,1,1,1,0,1,0
0.8,2,3535,1,1,1,1,0,1,0
0.8,2,2193,1,1,1,1,0,1,0
0.8,2,1715,1,1,1,1,0,1,0
0.8,2,85,1,1,1,1,0,1,0
0.8,2,1532,1,1,1,1,0,1,0
0.8,2,1250,2,1,2,1,0,1,0
0.8,2,853,1,1,1,1,0,1,0
0.8,2,1345,1,1,1,1,0,1,0
0.8,2,2841,1,1,1,1,0,1,0
0.8,2,3186,1,1,1,1,0,1,0
0.8,2,2187,1,1,1,1,0,1,0
0.8,2,3502,1,1,1,1,0,1,0
0.8,2,3975,1,1,1,1,0,1,0
0.8,2,9,1,1,1,1,0,1,0
0.8,2,2243,1,1,1,1,0,1,0
0.8,2,3712,1,1,1,1,0,1,0
0.8,2,308,1,1,1,1,0,1,0
0.8,2,963,1,1,1,1,0,1,0
0.8,2,1851,1,1,1,1,0,1,0
0.8,2,642,1,1,1,1,0,1,0
0.8,2,3676,1,1,1,1,0,1,0
0.8,2,2509,1,1,1,1,0,1,0
0.8,2,1054,1,1,1,1,0,1,0
0.8,2,2759,1,1,1,1,0,1,0
0.8,2,2091,1,1,1,1,0,1,0
0.8,2,1933,1,1,1,1,0,1,0
0.8,2,2492,1,1,1,1,0,1,0
0.8,2,1253,1,1,1,1,0,1,0
0.8,2,2422,1,1,1,1,0,1,0
0.8,2,2472,1,1,1,1,0,1,0
0.8,2,3240,1,1,1,1,0,1,0
0.8,2,2917,1,1,1,1,0,1,0
0.8,2,498,1,1,1,1,0,1,0
0.8,2,427,1,1,1,1,0,1,0
0.8,2,1105,1,1,1,1,0,1,0
0.8,2,3315,1,1,1,1,0,1,0
0.8,2,1498,1,1,1,1,0,1,0
0.8,2,2614,1,1,1,1,0,1,0
0.8,2,3714,1,1,1,1,0,1,0
0.8,2,277,1,1,1,1,0,1,0
0.8,2,2102,1,1,1,1,0,1,0
0.8,2,1449,1,1,1,1,0,1,0
0.8,2,3153,1,1,1,1,0,1,0
0.8,2,2913,1,1,1,1,0,1,0
0.8,2,1910,1,1,1,1,0,1,0
0.8,2,1283,1,1,1,1,0,1,0
0.8,2,87,1,1,1,1,0,1,0
0.8,2,3930,1,1,1,1,0,1,0
0.8,2,1004,1,1,1,1,0,1,0
0.8,2,2362,1,1,1,1,0,1,0
0.8,2,2012,1,1,1,1,0,1,0
0.8,2,2764,1,1,1,1,0,1,0
0.8,2,2836,1,1,1,1,0,1,0
0.8,2,1112,1,1,1,1,0,1,0
0.8,2,2504,1,1,1,1,0,1,0
0.8,2,3536,1,1,1,1,0,1,0
0.8,2,2944,1,1,1,1,0,1,0
0.8,2,1504,1,1,1,1,0,1,0
0.8,2,3781,1,1,1,1,0,1,0
0.8,2,792,1,1,1,1,0,1,0
0.8,2,3667,1,1,1,1,0,1,0
0.8,2,2685,1,1,1,1,0,1,0
0.8,2,1180,1,1,1,1,0,1,0
0.8,2,1828,1,1,1,1,0,1,0
0.8,2,1906,1,1,1,1,0,1,0
0.8,2,817,1,1,1,1,0,1,0
0.8,2,3095,1,1,1,1,0,1,0
0.8,2,1231,1,1,1,1,0,1,0
0.8,2,3586,1,1,1,1,0,1,0
0.8,2,1196,1,1,1,1,0,1,0
0.8,2,1329,1,1,1,1,0,1,0
0.8,2,806,1,1,1,1,0,1,0
0.8,2,1041,1,1,1,1,0,1,0
0.8,2,1427,1,1,1,1,0,1,0
0.8,2,435,1,1,1,1,0,1,0
0.8,2,177,1,1,1,1,0,1,0
0.8,2,1705,1,1,1,1,0,1,0
0.8,2,1451,1,1,1,1,0,1,0
0.8,2,3581,1,1,1,1,0,1,0
0.8,2,3794,1,1,1,1,0,1,0
0.8,2,2699,1,1,1,1,0,1,0
0.8,2,3863,1,1,1,1,0,1,0
0.8,2,3233,1,1,1,1,0,1,0
0.8,2,867,1,1,1,1,0,1,0
0.8,2,1566,1,1,1,1,0,1,0
0.8,2,2462,1,1,1,1,0,1,0
0.8,2,474,1,1,1,1,0,1,0
0.8,2,2008,1,1,1,1,0,1,0
0.8,2,3746,1,1,1,1,0,1,0
0.8,2,2990,1,1,1,1,0,1,0
0.8,2,510,1,1,1,1,0,1,0
0.8,2,2357,1,1,1,1,0,1,0
0.8,2,1558,1,1,1,1,0,1,0
0.8,2,1590,1,1,1,1,0,1,0
0.8,2,656,1,1,1,1,0,1,0
0.8,2,3735,1,1,1,1,0,1,0
0.8,2,1751,1,1,1,1,0,1,0
0.8,2,3,1,1,1,1,0,1,0
0.8,2,3963,1,1,1,1,0,1,0
0.8,2,3058,1,1,1,1,0,1,0
0.8,2,1686,1,1,1,1,0,1,0
0.8,2,1320,1,1,1,1,0,1,0
0.8,2,1285,1,1,1,1,0,1,0
0.8,2,1317,1,1,1,1,0,1,0
0.8,2,3195,1,1,1,1,0,1,0
0.8,2,1840,1,1,1,1,0,1,0
0.8,2,3135,1,1,1,1,0,1,0
0.8,2,940,1,1,1,1,0,1,0
0.8,2,2615,1,1,1,1,0,1,0
0.8,2,1084,1,1,1,1,0,1,0
0.8,2,3268,1,1,1,1,0,1,0
0.8,2,3798,1,1,1,1,0,1,0
0.8,2,3003,1,1,1,1,0,1,0
0.8,2,1732,1,1,1,1,0,1,0
0.8,2,2631,1,1,1,1,0,1,0
0.8,2,2606,1,1,1,1,0,1,0
0.8,2,3690,1,1,1,1,0,1,0
0.8,2,2454,1,1,1,1,0,1,0
0.8,2,3399,1,1,1,1,0,1,0
0.8,2,2537,1,1,1,1,0,1,0
0.8,2,2114,1,1,1,1,0,1,0
0.8,2,139,1,1,1,1,0,1,0
0.8,2,3570,1,1,1,1,0,1,0
0.8,2,2186,1,1,1,1,0,1,0
0.8,2,2198,1,1,1,1,0,1,0
0.8,2,3421,1,1,1,1,0,1,0
0.8,2,2850,1,1,1,1,0,1,0
0.8,2,631,1,1,1,1,0,1,0
0.8,2,1103,1,1,1,1,0,1,0
0.8,2,3670,1,1,1,1,0,1,0
0.8,2,3966,1,1,1,1,0,1,0
0.8,2,502,1,1,1,1,0,1,0
0.8,2,2148,1,1,1,1,0,1,0
0.8,2,3556,1,1,1,1,0,1,0
0.8,2,2717,1,1,1,1,0,1,0
0.8,2,932,1,1,1,1,0,1,0
0.8,2,2900,1,1,1,1,0,1,0
0.8,2,2394,1,1,1,1,0,1,0
0.8,2,1947,1,1,1,1,0,1,0
0.8,2,3634,1,1,1,1,0,1,0
0.8,2,1999,1,1,1,1,0,1,0
0.8,2,3913,1,1,1,1,0,1,0
0.8,2,1818,1,1,1,1,0,1,0
0.8,2,3918,1,1,1,1,0,1,0
0.8,2,3124,1,1,1,1,0,1,0
0.8,2,1205,1,1,1,1,0,1,0
0.8,2,2703,1,1,1,1,0,1,0
0.8,2,577,1,1,1,1,0,1,0
0.8,2,1950,1,1,1,1,0,1,0
0.8,2,1817,1,1,1,1,0,1,0
0.8,2,2664,1,1,1,1,0,1,0
0.8,2,2637,1,1,1,1,0,1,0
0.8,2,3685,1,1,1,1,0,1,0
0.8,2,2774,1,1,1,1,0,1,0
0.8,2,2503,1,1,1,1,0,1,0
0.8,2,1089,1,1,1,1,0,1,0
0.8,2,1226,1,1,1,1,0,1,0
0.8,2,180,1,1,1,1,0,1,0
0.8,2,565,1,1,1,1,0,1,0
0.8,2,1131,1,1,1,1,0,1,0
0.8,2,1169,1,1,1,1,0,1,0
0.8,2,244,1,1,1,1,0,1,0
0.8,2,1836,1,1,1,1,0,1,0
0.8,2,1088,1,1,1,1,0,1,0
0.8,2,3904,1,1,1,1,0,1,0
0.8,2,3162,1,1,1,1,0,1,0
0.8,2,319,1,1,1,1,0,1,0
0.8,2,144,1,1,1,1,0,1,0
0.8,2,1348,1,1,1,1,0,1,0
0.8,2,3764,1,1,1,1,0,1,0
0.8,2,272,1,1,1,1,0,1,0
0.8,2,1533,1,1,1,1,0,1,0
0.8,2,2712,1,1,1,1,0,1,0
0.8,2,3375,1,1,1,1,0,1,0
0.8,2,3476,1,1,1,1,0,1,0
0.8,2,2797,1,1,1,1,0,1,0
0.8,2,526,2,1,2,1,0,1,0
0.8,2,2486,1,1,1,1,0,1,0
0.8,2,1690,1,1,1,1,0,1,0
0.8,2,1396,1,1,1,1,0,1,0
0.8,2,1199,1,1,1,1,0,1,0
0.8,2,2179,1,1,1,1,0,1,0
0.8,2,1881,1,1,1,1,0,1,0
0.8,2,1939,1,1,1,1,0,1,0
0.8,2,39,1,1,1,1,0,1,0
0.8,2,111,1,1,1,1,0,1,0
0.8,2,1839,1,1,1,1,0,1,0
0.8,2,3651,1,1,1,1,0,1,0
0.8,2,3180,1,1,1,1,0,1,0
0.8,2,3107,1,1,1,1,0,1,0
0.8,2,2197,1,1,1,1,0,1,0
0.8,2,1140,1,1,1,1,0,1,0
0.8,2,2005,1,1,1,1,0,1,0
0.8,2,664,1,1,1,1,0,1,0
0.8,2,2128,1,1,1,1,0,1,0
0.8,2,3147,1,1,1,1,0,1,0
0.8,2,295,1,1,1,1,0,1,0
0.8,2,3887,1,1,1,1,0,1,0
0.8,2,2118,1,1,1,1,0,1,0
0.8,2,771,1,1,1,1,0,1,0
0.8,2,711,1,1,1,1,0,1,0
0.8,2,3757,1,1,1,1,0,1,0
0.8,2,2576,1,1,1,1,0,1,0
0.8,2,576,1,1,1,1,0,1,0
0.8,2,671,1,1,1,1,0,1,0
0.8,2,3814,1,1,1,1,0,1,0
0.8,2,794,1,1,1,1,0,1,0
0.8,2,93,1,1,1,1,0,1,0
0.8,2,3745,1,1,1,1,0,1,0
0.8,2,1376,1,1,1,1,0,1,0
0.8,2,2665,1,1,1,1,0,1,0
0.8,2,538,1,1,1,1,0,1,0
0.8,2,884,1,1,1,1,0,1,0
0.8,2,1940,1,1,1,1,0,1,0
0.8,2,3611,1,1,1,1,0,1,0
0.8,2,1506,1,1,1,1,0,1,0
0.8,2,3560,1,1,1,1,0,1,0
0.8,2,1789,1,1,1,1,0,1,0
0.8,2,1267,1,1,1,1,0,1,0
0.8,2,3800,1,1,1,1,0,1,0
0.8,2,955,1,1,1,1,0,1,0
0.8,2,1123,1,1,1,1,0,1,0
0.8,2,3472,1,1,1,1,0,1,0
0.8,2,426,1,1,1,1,0,1,0
0.8,2,373,1,1,1,1,0,1,0
0.8,2,3633,1,1,1,1,0,1,0
0.8,2,149,1,1,1,1,0,1,0
0.8,2,1001,1,1,1,1,0,1,0
0.8,2,3278,1,1,1,1,0,1,0
0.8,2,2914,1,1,1,1,0,1,0
0.8,2,574,1,1,1,1,0,1,0
0.8,2,2748,1,1,1,1,0,1,0
0.8,2,365,1,1,1,1,0,1,0
0.8,2,2182,1,1,1,1,0,1,0
0.8,2,3133,1,1,1,1,0,1,0
0.8,2,541,1,1,1,1,0,1,0
0.8,2,301,1,1,1,1,0,1,0
0.8,2,3935,1,1,1,1,0,1,0
0.8,2,3341,1,1,1,1,0,1,0
0.8,2,1612,1,1,1,1,0,1,0
0.8,2,1241,1,1,1,1,0,1,0
0.8,2,2446,1,1,1,1,0,1,0
0.8,2,1008,1,1,1,1,0,1,0
0.8,2,1657,1,1,1,1,0,1,0
0.8,2,3715,1,1,1,1,0,1,0
0.8,2,3480,1,1,1,1,0,1,0
0.8,2,3306,1,1,1,1,0,1,0
0.8,2,617,1,1,1,1,0,1,0
0.8,2,2087,1,1,1,1,0,1,0
0.8,2,3988,1,1,1,1,0,1,0
0.8,2,2923,1,1,1,1,0,1,0
0.8,2,2123,1,1,1,1,0,1,0
0.8,2,284,1,1,1,1,0,1,0
0.8,2,45,1,1,1,1,0,1,0
0.8,2,1346,1,1,1,1,0,1,0
0.8,2,1492,1,1,1,1,0,1,0
0.8,2,142,1,1,1,1,0,1,0
0.8,2,204,1,1,1,1,0,1,0
0.8,2,176,1,1,1,1,0,1,0
0.8,2,456,1,1,1,1,0,1,0
0.8,2,919,1,1,1,1,0,1,0
0.8,2,2871,1,1,1,1,0,1,0
0.8,2,2592,1,1,1,1,0,1,0
0.8,2,686,1,1,1,1,0,1,0
0.8,2,2390,1,1,1,1,0,1,0
0.8,2,3192,1,1,1,1,0,1,0
0.8,2,3119,1,1,1,1,0,1,0
0.8,2,1805,1,1,1,1,0,1,0
0.8,2,1727,1,1,1,1,0,1,0
0.8,2,3696,1,1,1,1,0,1,0
0.8,2,2039,1,1,1,1,0,1,0
0.8,2,3637,1,1,1,1,0,1,0
0.8,2,3631,1,1,1,1,0,1,0
0.8,2,2330,1,1,1,1,0,1,0
0.8,2,1800,1,1,1,1,0,1,0
0.8,2,2289,1,1,1,1,0,1,0
0.8,2,1661,1,1,1,1,0,1,0
0.8,2,3823,1,1,1,1,0,1,0
0.8,2,3523,1,1,1,1,0,1,0
0.8,2,573,1,1,1,1,0,1,0
0.8,2,903,1,1,1,1,0,1,0
0.8,2,696,1,1,1,1,0,1,0
0.8,2,606,1,1,1,1,0,1,0
0.8,2,1795,1,1,1,1,0,1,0
0.8,2,1755,1,1,1,1,0,1,0
0.8,2,1011,1,1,1,1,0,1,0
0.8,2,1541,1,1,1,1,0,1,0
0.8,2,1127,1,1,1,1,0,1,0
0.8,2,509,1,1,1,1,0,1,0
0.8,2,670,1,1,1,1,0,1,0
0.8,2,3879,1,1,1,1,0,1,0
0.8,2,3804,1,1,1,1,0,1,0
0.8,2,366,1,1,1,1,0,1,0
0.8,2,2084,1,1,1,1,0,1,0
0.8,2,249,1,1,1,1,0,1,0
0.8,2,1397,1,1,1,1,0,1,0
0.8,2,3170,1,1,1,1,0,1,0
0.8,2,2007,1,1,1,1,0,1,0
0.8,2,2359,1,1,1,1,0,1,0
0.8,2,991,1,1,1,1,0,1,0
0.8,2,1484,1,1,1,1,0,1,0
0.8,2,1043,1,1,1,1,0,1,0
0.8,2,3020,1,1,1,1,0,1,0
0.8,2,3008,1,1,1,1,0,1,0
0.8,2,755,1,1,1,1,0,1,0
0.8,2,2313,1,1,1,1,0,1,0
0.8,2,2031,1,1,1,1,0,1,0
0.8,2,3554,1,1,1,1,0,1,0
0.8,2,3684,1,1,1,1,0,1,0
0.8,2,1507,1,1,1,1,0,1,0
0.8,2,3459,1,1,1,1,0,1,0
0.8,2,67,1,1,1,1,0,1,0
0.8,2,1734,1,1,1,1,0,1,0
0.8,2,2831,1,1,1,1,0,1,0
0.8,2,2327,1,1,1,1,0,1,0
0.8,2,1678,1,1,1,1,0,1,0
0.8,2,1092,1,1,1,1,0,1,0
0.8,2,1444,1,1,1,1,0,1,0
0.8,2,2551,1,1,1,1,0,1,0
0.8,2,769,1,1,1,1,0,1,0
0.8,2,452,1,1,1,1,0,1,0
0.8,2,3585,1,1,1,1,0,1,0
0.8,2,1991,1,1,1,1,0,1,0
0.8,2,2569,1,1,1,1,0,1,0
0.8,2,2661,1,1,1,1,0,1,0
0.8,2,2133,1,1,1,1,0,1,0
0.8,2,1111,1,1,1,1,0,1,0
0.8,2,2073,1,1,1,1,0,1,0
0.8,2,1627,1,1,1,1,0,1,0
0.8,2,3771,1,1,1,1,0,1,0
0.8,2,3468,1,1,1,1,0,1,0
0.8,2,499,1,1,1,1,0,1,0
0.8,2,994,1,1,1,1,0,1,0
0.8,2,1369,1,1,1,1,0,1,0
0.8,2,3647,1,1,1,1,0,1,0
0.8,2,3697,1,1,1,1,0,1,0
0.8,2,3671,1,1,1,1,0,1,0
0.8,2,746,1,1,1,1,0,1,0
0.8,2,3061,1,1,1,1,0,1,0
0.8,2,3521,1,1,1,1,0,1,0
0.8,2,396,1,1,1,1,0,1,0
0.8,2,2096,1,1,1,1,0,1,0
0.8,2,1183,1,1,1,1,0,1,0
0.8,2,841,1,1,1,1,0,1,0
0.8,2,2424,1,1,1,1,0,1,0
0.8,2,3352,1,1,1,1,0,1,0
0.8,2,2762,1,1,1,1,0,1,0
0.8,2,1810,1,1,1,1,0,1,0
0.8,2,2877,1,1,1,1,0,1,0
0.8,2,668,1,1,1,1,0,1,0
0.8,2,2525,1,1,1,1,0,1,0
0.8,2,3434,1,1,1,1,0,1,0
0.8,2,2255,1,1,1,1,0,1,0
0.8,2,506,1,1,1,1,0,1,0
0.8,2,1371,1,1,1,1,0,1,0
0.8,2,3847,1,1,1,1,0,1,0
0.8,2,2373,1,1,1,1,0,1,0
0.8,2,518,1,1,1,1,0,1,0
0.8,2,3674,1,1,1,1,0,1,0
0.8,2,2228,1,1,1,1,0,1,0
0.8,2,304,1,1,1,1,0,1,0
0.8,2,2003,1,1,1,1,0,1,0
0.8,2,1249,1,1,1,1,0,1,0
0.8,2,3603,1,1,1,1,0,1,0
0.8,2,3901,1,1,1,1,0,1,0
0.8,2,1537,1,1,1,1,0,1,0
0.8,2,1027,1,1,1,1,0,1,0
0.8,2,2541,1,1,1,1,0,1,0
0.8,2,539,1,1,1,1,0,1,0
0.8,2,1604,1,1,1,1,0,1,0
0.8,2,208,1,1,1,1,0,1,0
0.8,2,3261,1,1,1,1,0,1,0
0.8,2,3508,1,1,1,1,0,1,0
0.8,2,341,1,1,1,1,0,1,0
0.8,2,2896,1,1,1,1,0,1,0
0.8,2,3896,1,1,1,1,0,1,0
0.8,2,1646,1,1,1,1,0,1,0
0.8,2,3503,1,1,1,1,0,1,0
0.8,2,3695,1,1,1,1,0,1,0
0.8,2,200,1,1,1,1,0,1,0
0.8,2,1248,1,1,1,1,0,1,0
0.8,2,3402,1,1,1,1,0,1,0
0.8,2,3188,1,1,1,1,0,1,0
0.8,2,1833,1,1,1,1,0,1,0
0.8,2,3292,1,1,1,1,0,1,0
0.8,2,3723,1,1,1,1,0,1,0
0.8,2,1106,1,1,1,1,0,1,0
0.8,2,490,1,1,1,1,0,1,0
0.8,2,545,1,1,1,1,0,1,0
0.8,2,3036,1,1,1,1,0,1,0
0.8,2,971,1,1,1,1,0,1,0
0.8,2,1119,1,1,1,1,0,1,0
0.8,2,2933,1,1,1,1,0,1,0
0.8,2,854,1,1,1,1,0,1,0
0.8,2,1639,1,1,1,1,0,1,0
0.8,2,1299,1,1,1,1,0,1,0
0.8,2,1697,1,1,1,1,0,1,0
0.8,2,395,1,1,1,1,0,1,0
0.8,2,407,1,1,1,1,0,1,0
0.8,2,3249,1,1,1,1,0,1,0
0.8,2,2869,1,1,1,1,0,1,0
0.8,2,3892,1,1,1,1,0,1,0
0.8,2,283,1,1,1,1,0,1,0
0.8,2,635,1,1,1,1,0,1,0
0.8,2,3355,1,1,1,1,0,1,0
0.8,2,719,1,1,1,1,0,1,0
0.8,2,1868,1,1,1,1,0,1,0
0.8,2,1680,1,1,1,1,0,1,0
0.8,2,3756,1,1,1,1,0,1,0
0.8,2,2282,1,1,1,1,0,1,0
0.8,2,3496,1,1,1,1,0,1,0
0.8,2,3152,1,1,1,1,0,1,0
0.8,2,388,1,1,1,1,0,1,0
0.8,2,1770,1,1,1,1,0,1,0
0.8,2,1696,1,1,1,1,0,1,0
0.8,2,2210,1,1,1,1,0,1,0
0.8,2,3836,1,1,1,1,0,1,0
0.8,2,972,1,1,1,1,0,1,0
0.8,2,715,1,1,1,1,0,1,0
0.8,2,2333,1,1,1,1,0,1,0
0.8,2,2017,1,1,1,1,0,1,0
0.8,2,473,1,1,1,1,0,1,0
0.8,2,1642,1,1,1,1,0,1,0
0.8,2,1876,1,1,1,1,0,1,0
0.8,2,2942,1,1,1,1,0,1,0
0.8,2,440,1,1,1,1,0,1,0
0.8,2,1958,1,1,1,1,0,1,0
0.8,2,306,1,1,1,1,0,1,0
0.8,2,1773,1,1,1,1,0,1,0
0.8,2,2062,1,1,1,1,0,1,0
0.8,2,1482,1,1,1,1,0,1,0
0.8,2,3990,1,1,1,1,0,1,0
0.8,2,3983,1,1,1,1,0,1,0
0.8,2,2574,1,1,1,1,0,1,0
0.8,2,43,1,1,1,1,0,1,0
0.8,2,3215,1,1,1,1,0,1,0
0.8,2,3909,1,1,1,1,0,1,0
0.8,2,2150,1,1,1,1,0,1,0
0.8,2,330,1,1,1,1,0,1,0
0.8,2,2705,1,1,1,1,0,1,0
0.8,2,2518,1,1,1,1,0,1,0
0.8,2,376,1,1,1,1,0,1,0
0.8,2,2724,1,1,1,1,0,1,0
0.8,2,1217,1,1,1,1,0,1,0
0.8,2,964,1,1,1,1,0,1,0
0.8,2,2513,1,1,1,1,0,1,0
0.8,2,1072,1,1,1,1,0,1,0
0.8,2,331,1,1,1,1,0,1,0
0.8,2,3713,1,1,1,1,0,1,0
0.8,2,990,1,1,1,1,0,1,0
0.8,2,1926,1,1,1,1,0,1,0
0.8,2,1048,1,1,1,1,0,1,0
0.8,2,608,1,1,1,1,0,1,0
0.8,2,1146,1,1,1,1,0,1,0
0.8,2,3218,1,1,1,1,0,1,0
0.8,2,3846,1,1,1,1,0,1,0
0.8,2,3311,1,1,1,1,0,1,0
0.8,2,316,1,1,1,1,0,1,0
0.8,2,1287,1,1,1,1,0,1,0
0.8,2,342,1,1,1,1,0,1,0
0.8,2,1858,1,1,1,1,0,1,0
0.8,2,661,1,1,1,1,0,1,0
0.8,2,890,1,1,1,1,0,1,0
0.8,2,2334,1,1,1,1,0,1,0
0.8,2,1871,1,1,1,1,0,1,0
0.8,2,3260,1,1,1,1,0,1,0
0.8,2,74,1,1,1,1,0,1,0
0.8,2,1036,1,1,1,1,0,1,0
0.8,2,2941,1,1,1,1,0,1,0
0.8,2,3455,1,1,1,1,0,1,0
0.8,2,2009,1,1,1,1,0,1,0
0.8,2,75,1,1,1,1,0,1,0
0.8,2,1559,1,1,1,1,0,1,0
0.8,2,3102,1,1,1,1,0,1,0
0.8,2,2840,1,1,1,1,0,1,0
0.8,2,2734,1,1,1,1,0,1,0
0.8,2,908,1,1,1,1,0,1,0
0.8,2,2350,1,1,1,1,0,1,0
0.8,2,3650,1,1,1,1,0,1,0
0.8,2,1278,1,1,1,1,0,1,0
0.8,2,724,1,1,1,1,0,1,0
0.8,2,3120,1,1,1,1,0,1,0
0.8,2,881,1,1,1,1,0,1,0
0.8,2,2303,1,1,1,1,0,1,0
0.8,2,1772,1,1,1,1,0,1,0
0.8,2,3587,1,1,1,1,0,1,0
0.8,2,3005,1,1,1,1,0,1,0
0.8,2,2636,1,1,1,1,0,1,0
0.8,2,235,1,1,1,1,0,1,0
0.8,2,322,1,1,1,1,0,1,0
0.8,2,1972,1,1,1,1,0,1,0
0.8,2,3433,1,1,1,1,0,1,0
0.8,2,1313,1,1,1,1,0,1,0
0.8,2,2206,1,1,1,1,0,1,0
0.8,2,2433,1,1,1,1,0,1,0
0.8,2,3812,1,1,1,1,0,1,0
0.8,2,303,1,1,1,1,0,1,0
0.8,2,2284,1,1,1,1,0,1,0
0.8,2,1487,1,1,1,1,0,1,0
0.8,2,1856,1,1,1,1,0,1,0
0.8,2,3307,1,1,1,1,0,1,0
0.8,2,227,1,1,1,1,0,1,0
0.8,2,1143,1,1,1,1,0,1,0
0.8,4,2778,1,1,1,1,0,1,0
0.8,4,712,4,1,4,1,0,1,0
0.8,4,1321,1,1,1,1,0,1,0
0.8,4,3004,1,1,1,1,0,1,0
0.8,4,1384,1,1,1,1,0,1,0
0.8,4,3981,1,1,1,1,0,1,0
0.8,4,916,1,1,1,1,0,1,0
0.8,4,1684,4,2,4,2,0,2,0
0.8,4,63,3,1,3,1,0,1,0
0.8,4,3808,1,1,1,1,0,1,0
0.8,4,112,2,1,2,1,0,1,0
0.8,4,3297,1,1,1,1,0,1,0
0.8,4,1315,1,1,1,1,0,1,0
0.8,4,1050,1,1,1,1,0,1,0
0.8,4,2116,1,1,1,1,0,1,0
0.8,4,3232,1,1,1,1,0,1,0
0.8,4,1900,4,1,4,1,0,1,0
0.8,4,2460,6,1,6,6,0,6,0
0.8,4,3123,2,1,2,1,0,1,0
0.8,4,2166,1,1,1,1,0,1,0
0.8,4,1155,1,1,1,1,0,1,0
0.8,4,1485,1,1,1,1,0,1,0
0.8,4,2852,3,2,3,2,0,2,0
0.8,4,707,1,1,1,1,0,1,0
0.8,4,3499,1,1,1,1,0,1,0
0.8,4,2153,1,1,1,1,0,1,0
0.8,4,1665,5,1,5,5,0,5,0
0.8,4,35,4,1,4,1,0,1,0
0.8,4,78,1,1,1,1,0,1,0
0.8,4,3116,1,1,1,1,0,1,0
0.8,4,3103,1,1,1,1,0,1,0
0.8,4,500,1,1,1,1,0,1,0
0.8,4,3594,1,1,1,1,0,1,0
0.8,4,3552,1,1,1,1,0,1,0
0.8,4,248,1,1,1,1,0,1,0
0.8,4,2564,1,1,1,1,0,1,0
0.8,4,386,3,1,3,1,0,1,0
0.8,4,847,1,1,1,1,0,1,0
0.8,4,1425,1,1,1,1,0,1,0
0.8,4,1428,1,1,1,1,0,1,0
0.8,4,2376,1,1,1,1,0,1,0
0.8,4,901,3,1,3,1,0,1,0
0.8,4,833,3,1,3,1,0,1,0
0.8,4,2499,1,1,1,1,0,1,0
0.8,4,937,1,1,1,1,0,1,0
0.8,4,1372,1,1,1,1,0,1,0
0.8,4,3443,1,1,1,1,0,1,0
0.8,4,685,1,1,1,1,0,1,0
0.8,4,644,2,1,2,1,0,1,0
0.8,4,1728,1,1,1,1,0,1,0
0.8,4,954,3,2,3,2,0,2,0
0.8,4,209,2,2,2,2,0,2,0
0.8,4,401,1,1,1,1,0,1,0
0.8,4,897,1,1,1,1,0,1,0
0.8,4,2647,1,1,1,1,0,1,0
0.8,4,450,1,1,1,1,0,1,0
0.8,4,519,1,1,1,1,0,1,0
0.8,4,444,1,1,1,1,0,1,0
0.8,4,2222,1,1,1,1,0,1,0
0.8,4,313,1,1,1,1,0,1,0
0.8,4,1442,4,1,4,1,0,1,0
0.8,4,3686,1,1,1,1,0,1,0
0.8,4,936,1,1,1,1,0,1,0
0.8,4,3176,1,1,1,1,0,1,0
0.8,4,13,1,1,1,1,0,1,0
0.8,4,968,1,1,1,1,0,1,0
0.8,4,2770,1,1,1,1,0,1,0
0.8,4,669,1,1,1,1,0,1,0
0.8,4,923,2,1,2,1,0,1,0
0.8,4,3641,1,1,1,1,0,1,0
0.8,4,2784,1,1,1,1,0,1,0
0.8,4,3371,1,1,1,1,0,1,0
0.8,4,651,6,1,6,6,0,6,0
0.8,4,3619,1,1,1,1,0,1,0
0.8,4,2777,1,1,1,1,0,1,0
0.8,4,844,1,1,1,1,0,1,0
0.8,4,259,1,1,1,1,0,1,0
0.8,4,1441,1,1,1,1,0,1,0
0.8,4,723,1,1,1,1,0,1,0
0.8,4,1874,1,1,1,1,0,1,0
0.8,4,1496,1,1,1,1,0,1,0
0.8,4,2691,5,1,5,5,0,5,0
0.8,4,892,5,1,5,5,0,5,0
0.8,4,2633,5,2,5,2,0,2,0
0.8,4,874,5,1,5,5,0,5,0
0.8,4,1378,1,1,1,1,0,1,0
0.8,4,891,5,2,5,2,0,2,0
0.8,4,157,1,1,1,1,0,1,0
0.8,4,3574,2,1,2,1,0,1,0
0.8,4,984,1,1,1,1,0,1,0
0.8,4,106,3,1,3,1,0,1,0
0.8,4,442,1,1,1,1,0,1,0
0.8,4,328,1,1,1,1,0,1,0
0.8,4,457,1,1,1,1,0,1,0
0.8,4,1894,5,1,5,5,0,5,0
0.8,4,3042,1,1,1,1,0,1,0
0.8,4,2964,1,1,1,1,0,1,0
0.8,4,203,1,1,1,1,0,1,0
0.8,4,2727,1,1,1,1,0,1,0
0.8,4,294,1,1,1,1,0,1,0
0.8,4,2391,1,1,1,1,0,1,0
0.8,4,1178,1,1,1,1,0,1,0
