B,C,H,aggregate_snr,certificate_type,certified_sensitivity,clip_fraction,comparison_tier,complete_units,config_hash,contributing_record_gradient_evaluations,dataset,delta,diagnostic_gradient_seconds,diagnostic_record_gradient_evaluations,dropped_units,effective_record_utilization,epsilon,evidence_seed,evidence_view,gradient_distortion_l2,group_gradient_evaluations,handle_users_fully_covered_fraction,handle_users_with_residual_fraction,implementation_provenance,lambda,local_atom_units,local_mixed_units,manifest_hash,mean_residual_records_per_handle_user,method,metric_name,metric_value,noise_multiplier,noise_seed,noise_sensitivity,noisy_releases,non_dummy_record_gradient_evaluations,oracle_audit_seconds,overlap_probability,partial_clip_fraction,partial_gradient_distortion_l2,partial_handle_record_fraction,partial_handle_units,patient_or_user_auprc,plan_config_hash,privacy_semantics,public_normalizer,q_record_given_handle,q_record_given_handle_pooled,q_record_given_handle_requested,q_record_total,q_user,q_user_requested,realized_overlap_fraction,record_gradient_evaluations,residual_clip_fraction,residual_gradient_distortion_l2,residual_record_fraction,run_id,sample_accuracy,scenario,schedule_seed,seed,split_seed,structural_sensitivity_bound,topology_seed,user_macro_accuracy,validation_pass,wall_time_seconds,frontier_source
6,1.0,1,0.0026368379611056213,plan-c,1.0,0.9999999713897705,diagnostic,0,c00a09ffda82d0834cbdced5c5677981ddabd0c6eff290cc6ed48f17699cd94f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7624212764203548,21306,0.0,1.0,this-work,0.25,1655,0,67ac0f0c845a864dfe1a1ca0ab2c758d0fc645d5aed20efa264fc278a25b589f,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.111875,9.214933748786253,121005,1.0,50,25600,0.06654970001545735,0.5,0.9999999797344208,0.24277764342725278,0.25,325,,fa472b763c042a6f409f3a0bbf77a62f74c9774530b836942ca6da5f3086b66f,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999833106995,0.5707758316397666,0.75,0b773208910f86b97db727b2c9082adbf478bd26e72117211280124e45c2f619,0.1122432983226211,controlled-middle,31013,9,31001,1.0,31002,0.111875,True,15.444561399985105,fixed descriptive grid
6,1.0,1,0.0023329352546449327,plan-c,1.0,0.9999999761581421,diagnostic,0,c00a09ffda82d0834cbdced5c5677981ddabd0c6eff290cc6ed48f17699cd94f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7862762773036956,21270,0.0,1.0,this-work,0.25,1655,0,67ac0f0c845a864dfe1a1ca0ab2c758d0fc645d5aed20efa264fc278a25b589f,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1691903409090909,9.214933748786253,51005,1.0,50,25600,0.06551550004223827,0.5,0.9999999845027924,0.24992655336856842,0.25203125,325,,fa472b763c042a6f409f3a0bbf77a62f74c9774530b836942ca6da5f3086b66f,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999940395355,0.5905162627995014,0.74796875,2854d949eac391202613626f02462514890c7e1b1ae28cc4bc34f06ea249ef35,0.16914876939959242,controlled-middle,31006,2,31001,1.0,31002,0.1691903409090909,True,14.518496999968193,fixed descriptive grid
6,1.0,1,0.002150366722041833,plan-c,1.0,0.9999999845027924,diagnostic,0,c00a09ffda82d0834cbdced5c5677981ddabd0c6eff290cc6ed48f17699cd94f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.5266798557341099,21273,0.0,1.0,this-work,0.25,1655,0,67ac0f0c845a864dfe1a1ca0ab2c758d0fc645d5aed20efa264fc278a25b589f,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1152840909090909,9.214933748786253,81005,1.0,50,25600,0.06883239999297075,0.5,0.9999999773502349,0.16317373555153608,0.254921875,325,,fa472b763c042a6f409f3a0bbf77a62f74c9774530b836942ca6da5f3086b66f,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999940395355,0.40478200018405913,0.745078125,59c8b0db270ced259af9bb62c7cd3076d988a7bc6636be46a701feafc102ce54,0.11506505721899984,controlled-middle,31009,5,31001,1.0,31002,0.1152840909090909,True,15.81202409999969,fixed descriptive grid
6,1.0,1,0.0025670693871999526,plan-c,1.0,0.9999999761581421,diagnostic,0,c00a09ffda82d0834cbdced5c5677981ddabd0c6eff290cc6ed48f17699cd94f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.8340425400435925,21385,0.0,1.0,this-work,0.25,1655,0,67ac0f0c845a864dfe1a1ca0ab2c758d0fc645d5aed20efa264fc278a25b589f,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1808806818181818,9.214933748786253,31005,1.0,50,25600,0.06896590001997538,0.5,0.9999999856948852,0.24557525984942913,0.253515625,325,,fa472b763c042a6f409f3a0bbf77a62f74c9774530b836942ca6da5f3086b66f,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999868869781,0.6323098619282246,0.746484375,6ecda4b665828513b391a2d4d105f681e2b9adf85e659074458d41c42d3ab96d,0.18027904060197522,controlled-middle,31004,0,31001,1.0,31002,0.1808806818181818,True,21.37245869997423,fixed descriptive grid
6,1.0,1,0.002472353279290651,plan-c,1.0,0.9999999856948852,diagnostic,0,c00a09ffda82d0834cbdced5c5677981ddabd0c6eff290cc6ed48f17699cd94f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,1.077996784746647,21337,0.0,1.0,this-work,0.25,1655,0,67ac0f0c845a864dfe1a1ca0ab2c758d0fc645d5aed20efa264fc278a25b589f,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.11529829545454545,9.214933748786253,61005,1.0,50,25600,0.0739772999950219,0.5,0.9999999856948852,0.31847700629383324,0.250546875,325,,fa472b763c042a6f409f3a0bbf77a62f74c9774530b836942ca6da5f3086b66f,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999916553497,0.8105060464143753,0.749453125,8d351cc727c2217b9852b039cde4c073a9603a3729951bc9e407f3c44d860e96,0.11537858598526415,controlled-middle,31007,3,31001,1.0,31002,0.11529829545454545,True,15.25353929999983,fixed descriptive grid
6,1.0,1,0.002745393170068498,plan-c,1.0,0.9999999749660492,diagnostic,0,c00a09ffda82d0834cbdced5c5677981ddabd0c6eff290cc6ed48f17699cd94f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,1.119091069996357,21302,0.0,1.0,this-work,0.25,1655,0,67ac0f0c845a864dfe1a1ca0ab2c758d0fc645d5aed20efa264fc278a25b589f,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.0675,9.214933748786253,91005,1.0,50,25600,0.06828030006727204,0.5,0.9999999856948852,0.3176263090223074,0.250546875,325,,fa472b763c042a6f409f3a0bbf77a62f74c9774530b836942ca6da5f3086b66f,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999904632568,0.8541858218610286,0.749453125,8ede54f97ee6875b743e347498a9dc4a3104ca8da8d90146deaef34b9d8ebaee,0.06772221351308982,controlled-middle,31010,6,31001,1.0,31002,0.0675,True,15.306898499940871,fixed descriptive grid
6,1.0,1,0.0024836041327620474,plan-c,1.0,0.9999999845027924,diagnostic,0,c00a09ffda82d0834cbdced5c5677981ddabd0c6eff290cc6ed48f17699cd94f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9657416139543057,21339,0.0,1.0,this-work,0.25,1655,0,67ac0f0c845a864dfe1a1ca0ab2c758d0fc645d5aed20efa264fc278a25b589f,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.17451704545454547,9.214933748786253,71005,1.0,50,25600,0.07075450007687323,0.5,0.9999999845027924,0.2907839591801167,0.249453125,325,,fa472b763c042a6f409f3a0bbf77a62f74c9774530b836942ca6da5f3086b66f,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999868869781,0.741747947782278,0.750546875,903a0ddb49fddc966e1b0af2511251c430155096eef3f7f23e5082e7c89add1d,0.1747922871923499,controlled-middle,31008,4,31001,1.0,31002,0.17451704545454547,True,15.507393599924399,fixed descriptive grid
6,1.0,1,0.0022451320876298304,plan-c,1.0,0.9999999797344208,diagnostic,0,c00a09ffda82d0834cbdced5c5677981ddabd0c6eff290cc6ed48f17699cd94f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7290041606128216,21208,0.0,1.0,this-work,0.25,1655,0,67ac0f0c845a864dfe1a1ca0ab2c758d0fc645d5aed20efa264fc278a25b589f,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.17558238636363638,9.214933748786253,101005,1.0,50,25600,0.06809250000515021,0.5,0.9999999845027924,0.22702525429427622,0.251640625,325,,fa472b763c042a6f409f3a0bbf77a62f74c9774530b836942ca6da5f3086b66f,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999880790711,0.5634519681334496,0.748359375,97256f455c641304ff4c2eda8599b6bd8c463a1729eb3e72ed31647acf17f8ba,0.17526258034174635,controlled-middle,31011,7,31001,1.0,31002,0.17558238636363638,True,15.586283199998434,fixed descriptive grid
6,1.0,1,0.0025591798641093956,plan-c,1.0,0.9999999868869781,diagnostic,0,c00a09ffda82d0834cbdced5c5677981ddabd0c6eff290cc6ed48f17699cd94f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9558511681854724,21261,0.0,1.0,this-work,0.25,1655,0,67ac0f0c845a864dfe1a1ca0ab2c758d0fc645d5aed20efa264fc278a25b589f,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1652556818181818,9.214933748786253,41005,1.0,50,25600,0.07178220004425384,0.5,0.9999999856948852,0.2717133758217096,0.245859375,325,,fa472b763c042a6f409f3a0bbf77a62f74c9774530b836942ca6da5f3086b66f,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999904632568,0.738334592729807,0.754140625,cc5340a78d6ebe524ee6b044b3e6f3a31d2fbd5f82652f1ab09839d4f5ad2d35,0.16460260228876,controlled-middle,31005,1,31001,1.0,31002,0.1652556818181818,True,14.81047309996211,fixed descriptive grid
6,1.0,1,0.002425929832172071,plan-c,1.0,0.9999999797344208,diagnostic,0,c00a09ffda82d0834cbdced5c5677981ddabd0c6eff290cc6ed48f17699cd94f,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7385795906186103,21283,0.0,1.0,this-work,0.25,1655,0,67ac0f0c845a864dfe1a1ca0ab2c758d0fc645d5aed20efa264fc278a25b589f,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.07889204545454545,9.214933748786253,111005,1.0,50,25600,0.06794719997560605,0.5,0.9999999868869781,0.2263221722841263,0.2526171875,325,,fa472b763c042a6f409f3a0bbf77a62f74c9774530b836942ca6da5f3086b66f,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999928474427,0.5648864541947841,0.7473828125,f9ec945d372f84559d935e3b49c30f0033811267d48db96ad6ade2554fe4d5b0,0.07885248471547264,controlled-middle,31012,8,31001,1.0,31002,0.07889204545454545,True,15.928940000012517,fixed descriptive grid
6,1.0,1,0.0031211041315573344,plan-c,1.0,0.9999999845027924,diagnostic,0,77145e71128386546038d9f4a48d90ced9ce88e0531640bb143344e95fde2edc,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9269219386577606,21339,0.0,1.0,this-work,0.5,1655,0,e58d5f8584273484a325b67e095740899a29aca12b64253c7db13cc47d598ddc,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.18296875,9.214933748786253,71005,1.0,50,25600,0.0759639999596402,0.5,0.9999999845027924,0.2750149034708738,0.249453125,325,,fb23d0e01e6ec84c23fbb4f318fd6f4233f111a4889b14563d6a315030ecb834,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999868869781,0.7178930778801441,0.750546875,38b27c6b11ce5b02babc3f7d96692a6ae61693b52c8d62de4eb391213d10c6f7,0.18357109264775043,controlled-middle,31008,4,31001,1.0,31002,0.18296875,True,16.158414500037907,fixed descriptive grid
6,1.0,1,0.0033513844049752987,plan-c,1.0,0.9999999749660492,diagnostic,0,77145e71128386546038d9f4a48d90ced9ce88e0531640bb143344e95fde2edc,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,1.0558455273509026,21302,0.0,1.0,this-work,0.5,1655,0,e58d5f8584273484a325b67e095740899a29aca12b64253c7db13cc47d598ddc,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.07076704545454544,9.214933748786253,91005,1.0,50,25600,0.07271930004935712,0.5,0.9999999856948852,0.29651383832097056,0.250546875,325,,fb23d0e01e6ec84c23fbb4f318fd6f4233f111a4889b14563d6a315030ecb834,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999904632568,0.8134368671476842,0.749453125,636b405682b32e7b67a97b57696a0497abb57411e29545ec3e7c7f7c676cebcd,0.07070073679260072,controlled-middle,31010,6,31001,1.0,31002,0.07076704545454544,True,17.162285099955625,fixed descriptive grid
6,1.0,1,0.003071200860845591,plan-c,1.0,0.9999999856948852,diagnostic,0,77145e71128386546038d9f4a48d90ced9ce88e0531640bb143344e95fde2edc,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,1.0135695438086987,21337,0.0,1.0,this-work,0.5,1655,0,e58d5f8584273484a325b67e095740899a29aca12b64253c7db13cc47d598ddc,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.11357954545454545,9.214933748786253,61005,1.0,50,25600,0.07310309997410513,0.5,0.9999999856948852,0.2975009346008301,0.250546875,325,,fb23d0e01e6ec84c23fbb4f318fd6f4233f111a4889b14563d6a315030ecb834,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999916553497,0.7677096636593341,0.749453125,65ba0201b8e2ad78f3b6f190e2e54fb1fb48d0bc4fd1b73f96b313cbb3797186,0.11365417777081047,controlled-middle,31007,3,31001,1.0,31002,0.11357954545454545,True,15.10471470002085,fixed descriptive grid
6,1.0,1,0.003113851246481325,plan-c,1.0,0.9999999797344208,diagnostic,0,77145e71128386546038d9f4a48d90ced9ce88e0531640bb143344e95fde2edc,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7215780784189701,21283,0.0,1.0,this-work,0.5,1655,0,e58d5f8584273484a325b67e095740899a29aca12b64253c7db13cc47d598ddc,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.09326704545454545,9.214933748786253,111005,1.0,50,25600,0.06971029995474964,0.5,0.9999999868869781,0.21527116373181343,0.2526171875,325,,fb23d0e01e6ec84c23fbb4f318fd6f4233f111a4889b14563d6a315030ecb834,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999928474427,0.5575791376829148,0.7473828125,702020894cdd1e66c7e614b67fed7b6f4f227c3b63a09542ae2637ea5145fa19,0.09327480796363066,controlled-middle,31012,8,31001,1.0,31002,0.09326704545454545,True,16.03076570003759,fixed descriptive grid
6,1.0,1,0.003200353623175715,plan-c,1.0,0.9999999868869781,diagnostic,0,77145e71128386546038d9f4a48d90ced9ce88e0531640bb143344e95fde2edc,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9181167191267013,21261,0.0,1.0,this-work,0.5,1655,0,e58d5f8584273484a325b67e095740899a29aca12b64253c7db13cc47d598ddc,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1779119318181818,9.214933748786253,41005,1.0,50,25600,0.06932980001147371,0.5,0.9999999856948852,0.25812016062438486,0.245859375,325,,fb23d0e01e6ec84c23fbb4f318fd6f4233f111a4889b14563d6a315030ecb834,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999904632568,0.7140482287108898,0.754140625,8e75ebedb58ea5491b9747929084c9457299cee77dc74b82c29d65d1781eee2d,0.17730051732246432,controlled-middle,31005,1,31001,1.0,31002,0.1779119318181818,True,14.347631699987687,fixed descriptive grid
6,1.0,1,0.0027795992553615255,plan-c,1.0,0.9999999845027924,diagnostic,0,77145e71128386546038d9f4a48d90ced9ce88e0531640bb143344e95fde2edc,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.5087600301206112,21273,0.0,1.0,this-work,0.5,1655,0,e58d5f8584273484a325b67e095740899a29aca12b64253c7db13cc47d598ddc,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1154403409090909,9.214933748786253,81005,1.0,50,25600,0.06970009997894522,0.5,0.9999999773502349,0.1514150781929493,0.254921875,325,,fb23d0e01e6ec84c23fbb4f318fd6f4233f111a4889b14563d6a315030ecb834,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999940395355,0.3980227978527546,0.745078125,a3434f95877af5e07869875b46223b0dd6513d4aa39c56623be14519715c0af7,0.115221821602132,controlled-middle,31009,5,31001,1.0,31002,0.1154403409090909,True,15.910831700020935,fixed descriptive grid
6,1.0,1,0.003308191752759672,plan-c,1.0,0.9999999713897705,diagnostic,0,77145e71128386546038d9f4a48d90ced9ce88e0531640bb143344e95fde2edc,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.6991709525883197,21306,0.0,1.0,this-work,0.5,1655,0,e58d5f8584273484a325b67e095740899a29aca12b64253c7db13cc47d598ddc,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.12964488636363636,9.214933748786253,121005,1.0,50,25600,0.0720370000199182,0.5,0.9999999797344208,0.22091607429087162,0.25,325,,fb23d0e01e6ec84c23fbb4f318fd6f4233f111a4889b14563d6a315030ecb834,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999833106995,0.532130191475153,0.75,af5027e95f3939e84ed1f0d9e2c2e77a68f81cf9d4ed52d6dcc6f81d4a4a72a6,0.12917385170089354,controlled-middle,31013,9,31001,1.0,31002,0.12964488636363636,True,15.670020099976682,fixed descriptive grid
6,1.0,1,0.003184323213878347,plan-c,1.0,0.9999999761581421,diagnostic,0,77145e71128386546038d9f4a48d90ced9ce88e0531640bb143344e95fde2edc,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7689727866649627,21385,0.0,1.0,this-work,0.5,1655,0,e58d5f8584273484a325b67e095740899a29aca12b64253c7db13cc47d598ddc,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.2068181818181818,9.214933748786253,31005,1.0,50,25600,0.06499469999107532,0.5,0.9999999856948852,0.22323565419763328,0.253515625,325,,fb23d0e01e6ec84c23fbb4f318fd6f4233f111a4889b14563d6a315030ecb834,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999868869781,0.5902940425276756,0.746484375,b83012cd05868da019d76e0a00240224925654b1ebe55632d7c791f099ee7bdb,0.20630192820191254,controlled-middle,31004,0,31001,1.0,31002,0.2068181818181818,True,16.213344400006463,fixed descriptive grid
6,1.0,1,0.0030368950579188316,plan-c,1.0,0.9999999761581421,diagnostic,0,77145e71128386546038d9f4a48d90ced9ce88e0531640bb143344e95fde2edc,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7578746305406093,21270,0.0,1.0,this-work,0.5,1655,0,e58d5f8584273484a325b67e095740899a29aca12b64253c7db13cc47d598ddc,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1760653409090909,9.214933748786253,51005,1.0,50,25600,0.06719860003795475,0.5,0.9999999845027924,0.23693177610635757,0.25203125,325,,fb23d0e01e6ec84c23fbb4f318fd6f4233f111a4889b14563d6a315030ecb834,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999940395355,0.5758791789412498,0.74796875,d839e20cf9f8dcbe28589b707d758dacdf450c2a8ff0005622c7e76cd4bf7a2d,0.17604640225740711,controlled-middle,31006,2,31001,1.0,31002,0.1760653409090909,True,14.286585299967555,fixed descriptive grid
6,1.0,1,0.0028708925261816793,plan-c,1.0,0.9999999797344208,diagnostic,0,77145e71128386546038d9f4a48d90ced9ce88e0531640bb143344e95fde2edc,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7070781697332859,21208,0.0,1.0,this-work,0.5,1655,0,e58d5f8584273484a325b67e095740899a29aca12b64253c7db13cc47d598ddc,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.18917613636363637,9.214933748786253,101005,1.0,50,25600,0.07693109994579572,0.5,0.9999999845027924,0.21646956734359266,0.251640625,325,,fb23d0e01e6ec84c23fbb4f318fd6f4233f111a4889b14563d6a315030ecb834,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999880790711,0.5516286940872669,0.748359375,f284b98578230294bdbadf5ea61dd155dbd38261410f8bc5fea4d98fb6218ac9,0.1889010816742436,controlled-middle,31011,7,31001,1.0,31002,0.18917613636363637,True,15.7835880000639,fixed descriptive grid
6,1.0,1,0.003928407189213198,plan-c,1.0,0.9999999797344208,diagnostic,0,9cc7b441076ffcda1b53e4aac539da449bf7fa962ec0cf9ab1e3afe3bf6d82ba,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7077057917416095,21283,0.0,1.0,this-work,0.75,1655,0,c76fbe8504830badfea658e61a99cabfeab018896f6750f93ffc52ef666f7d83,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.111875,9.214933748786253,111005,1.0,50,25600,0.07534710004983936,0.5,0.9999999868869781,0.20594064071774482,0.2526171875,325,,368a33185e42ee6bbd2257d7b7e01ce91ffc207476b85dcd9236c4ef20d0b480,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999928474427,0.5520871092379093,0.7473828125,04d2c52a67fed8d360b712125a3a70bd619d02c9652e1fe19ecc53036e480d53,0.1122432983226211,controlled-middle,31012,8,31001,1.0,31002,0.111875,True,21.183757499951753,fixed descriptive grid
6,1.0,1,0.0037952436864542344,plan-c,1.0,0.9999999856948852,diagnostic,0,9cc7b441076ffcda1b53e4aac539da449bf7fa962ec0cf9ab1e3afe3bf6d82ba,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9719866694509983,21337,0.0,1.0,this-work,0.75,1655,0,c76fbe8504830badfea658e61a99cabfeab018896f6750f93ffc52ef666f7d83,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.11092329545454545,9.214933748786253,61005,1.0,50,25600,0.07297030005429406,0.5,0.9999999856948852,0.2822589895874262,0.250546875,325,,368a33185e42ee6bbd2257d7b7e01ce91ffc207476b85dcd9236c4ef20d0b480,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999916553497,0.7409502920508385,0.749453125,07b7746885c4665b6e0c145a6bf2ef1ec767674c6513e77959aac080ae075651,0.11098918325756388,controlled-middle,31007,3,31001,1.0,31002,0.11092329545454545,True,17.047959699935745,fixed descriptive grid
6,1.0,1,0.00361810265712254,plan-c,1.0,0.9999999797344208,diagnostic,0,9cc7b441076ffcda1b53e4aac539da449bf7fa962ec0cf9ab1e3afe3bf6d82ba,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.695615219026804,21208,0.0,1.0,this-work,0.75,1655,0,c76fbe8504830badfea658e61a99cabfeab018896f6750f93ffc52ef666f7d83,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1980965909090909,9.214933748786253,101005,1.0,50,25600,0.0719721999776084,0.5,0.9999999845027924,0.2080978949740529,0.251640625,325,,368a33185e42ee6bbd2257d7b7e01ce91ffc207476b85dcd9236c4ef20d0b480,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999880790711,0.5479718774557114,0.748359375,1928bb5adbd4e31f8d424c9ee1cc052ac771ec6287612a96b8bd729974edc29e,0.1981501802790406,controlled-middle,31011,7,31001,1.0,31002,0.1980965909090909,True,20.961911100021098,fixed descriptive grid
6,1.0,1,0.00397724702274651,plan-c,1.0,0.9999999868869781,diagnostic,0,9cc7b441076ffcda1b53e4aac539da449bf7fa962ec0cf9ab1e3afe3bf6d82ba,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.8890124812722207,21261,0.0,1.0,this-work,0.75,1655,0,c76fbe8504830badfea658e61a99cabfeab018896f6750f93ffc52ef666f7d83,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1896306818181818,9.214933748786253,41005,1.0,50,25600,0.07308579995878972,0.5,0.9999999856948852,0.24698592476546766,0.245859375,325,,368a33185e42ee6bbd2257d7b7e01ce91ffc207476b85dcd9236c4ef20d0b480,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999904632568,0.6964256851375104,0.754140625,278e8db9c9522c8353bb9e35b7808d6294394a00f968969cdfba024a59617bd0,0.18905784605737577,controlled-middle,31005,1,31001,1.0,31002,0.1896306818181818,True,16.1541075000423,fixed descriptive grid
6,1.0,1,0.0038690936953108845,plan-c,1.0,0.9999999761581421,diagnostic,0,9cc7b441076ffcda1b53e4aac539da449bf7fa962ec0cf9ab1e3afe3bf6d82ba,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7365408690273761,21270,0.0,1.0,this-work,0.75,1655,0,c76fbe8504830badfea658e61a99cabfeab018896f6750f93ffc52ef666f7d83,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1887215909090909,9.214933748786253,51005,1.0,50,25600,0.06922440002381336,0.5,0.9999999845027924,0.22536336902529,0.25203125,325,,368a33185e42ee6bbd2257d7b7e01ce91ffc207476b85dcd9236c4ef20d0b480,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999940395355,0.5659415216743946,0.74796875,4e76c20a75c5b43d7cb97eb171d8457fb78027cd912f799064c945a9357ab818,0.18874431729111146,controlled-middle,31006,2,31001,1.0,31002,0.1887215909090909,True,16.15373979997821,fixed descriptive grid
