B,C,H,aggregate_snr,certificate_type,certified_sensitivity,clip_fraction,comparison_tier,complete_units,config_hash,contributing_record_gradient_evaluations,dataset,delta,diagnostic_gradient_seconds,diagnostic_record_gradient_evaluations,dropped_units,effective_record_utilization,epsilon,evidence_seed,evidence_view,gradient_distortion_l2,group_gradient_evaluations,handle_users_fully_covered_fraction,handle_users_with_residual_fraction,implementation_provenance,lambda,local_atom_units,local_mixed_units,manifest_hash,mean_residual_records_per_handle_user,method,metric_name,metric_value,noise_multiplier,noise_seed,noise_sensitivity,noisy_releases,non_dummy_record_gradient_evaluations,oracle_audit_seconds,overlap_probability,partial_clip_fraction,partial_gradient_distortion_l2,partial_handle_record_fraction,partial_handle_units,patient_or_user_auprc,plan_config_hash,privacy_semantics,public_normalizer,q_record_given_handle,q_record_given_handle_pooled,q_record_given_handle_requested,q_record_total,q_user,q_user_requested,realized_overlap_fraction,record_gradient_evaluations,residual_clip_fraction,residual_gradient_distortion_l2,residual_record_fraction,run_id,sample_accuracy,scenario,schedule_seed,seed,split_seed,structural_sensitivity_bound,topology_seed,user_macro_accuracy,validation_pass,wall_time_seconds,replicate
6,1.0,1,0.006675201543438794,plan-delta,2.0,0.999904807806015,primary,0,79b7475f9bfd7bbb881366c3c49df9f60e9635c4b0e0e814bd7897d00b676e15,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71019,controlled,8.526939074695111,21338,0.0,1.0,this-work,,1640,0,f558f226ce7f3613336035907e7f4a58a432a59d95facf33da7a97db4f800422,15.972307692307693,naive-recalibrated-2c,user_macro_accuracy,0.11875,9.214933748786253,1271001,2.0,50,25600,0.06633880009758286,0.5,0.9998130738735199,2.1522606832534077,0.249921875,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2497834664613608,0.5,0.5,0.5,25600,0.9999352705478668,6.443240848183632,0.750078125,8cc8e5639dc74d550f0fa0a9b7454f7bcbb99715fa84a79545b4581ce2fb80b2,0.11875,controlled-middle,81119,118,51019,2.0,61019,0.11875,True,13.961212699883617,18
6,1.0,1,0.002490821639547481,plan-c,1.0,0.9999999940395355,primary,0,79b7475f9bfd7bbb881366c3c49df9f60e9635c4b0e0e814bd7897d00b676e15,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71019,controlled,0.8360854288935662,20587,0.0,1.0,this-work,0.0,1643,0,f558f226ce7f3613336035907e7f4a58a432a59d95facf33da7a97db4f800422,15.972307692307693,stable-local-fallback,user_macro_accuracy,0.1075,9.214933748786253,1271001,1.0,50,25600,0.06168349998188205,0.5,0.0,0.0,0.0,0,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2497834664613608,0.5,0.5,0.5,25600,0.9999999940395355,0.8360854288935662,1.0,ee0bc513b4d44b2153ab7a54cea3dd7c8ac73c796e41cab145193f4c88b52a87,0.1075,controlled-middle,81119,118,51019,1.0,61019,0.1075,True,15.376548300002469,18
6,1.0,1,0.0055572740813800495,plan-delta,2.0,0.9998578834533691,primary,0,8c609628a48c2926d0761e77dbc17d1bc1be4a7345b13c52e896fedd56bbf5a9,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71020,controlled,7.446873147189617,21390,0.0,1.0,this-work,,1637,0,37d7b6b3f962b0e716410bd6b7d7d06d92a30a06f9303f0bebd2e57e0b9d3187,15.972307692307693,naive-recalibrated-2c,user_macro_accuracy,0.1571875,9.214933748786253,1281001,2.0,50,25600,0.06555679999291897,0.5,0.9996153700351715,1.865307856425643,0.2483203125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2498676293622142,0.5,0.5,0.5,25600,0.9999401009082795,5.69722260966897,0.7516796875,18c96d57231d6c47caca4f95a1990529b43c46baa871c6aacca0d6318f802faf,0.1571875,controlled-middle,81120,119,51020,2.0,61020,0.1571875,True,15.102386299986392,19
6,1.0,1,0.004449513996198429,plan-c,1.0,0.9999999856948852,diagnostic,0,8c609628a48c2926d0761e77dbc17d1bc1be4a7345b13c52e896fedd56bbf5a9,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71020,controlled,0.9621711188554763,21390,0.0,1.0,this-work,0.9,1637,0,37d7b6b3f962b0e716410bd6b7d7d06d92a30a06f9303f0bebd2e57e0b9d3187,15.972307692307693,unitscope-lambda-sweep,user_macro_accuracy,0.15984375,9.214933748786253,1281001,1.0,50,25600,0.06508429994573817,0.5,0.9999999845027924,0.27666671730577946,0.2483203125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2498676293622142,0.5,0.5,0.5,25600,0.9999999809265137,0.7446604445576668,0.7516796875,72608e265b9c9a2c1bbbf53557268fe663135160e5a13ca2e9b7a96794bc3218,0.15984375,controlled-middle,81120,119,51020,1.0,61020,0.15984375,True,15.339284800051246,19
6,1.0,1,0.004796168436034818,plan-c,1.0,0.9999999845027924,primary,0,8c609628a48c2926d0761e77dbc17d1bc1be4a7345b13c52e896fedd56bbf5a9,6357,femnist,1e-05,9.720946500019636,25600,1637,0.2483203125,4.0,71020,controlled,0.9467479598522186,5317,0.0,1.0,this-work,1.0,0,0,37d7b6b3f962b0e716410bd6b7d7d06d92a30a06f9303f0bebd2e57e0b9d3187,15.972307692307693,handle-only-drop-residual,user_macro_accuracy,0.16109375,9.214933748786253,1281001,1.0,50,6357,0.06537709996337071,0.5,0.9999999845027924,0.2698993267863989,0.2483203125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2498676293622142,0.5,0.5,0.5,25600,0.0,0.7356578633189201,0.0,8c6a4c6e428a6654bf9f6d091d3adbd062bbb5654b9c33e617cf666b5bd7721a,0.16109375,controlled-middle,81120,119,51020,1.0,61020,0.16109375,True,15.34537850000197,19
6,1.0,1,0.0025817987586544675,plan-c,1.0,0.9999999940395355,primary,0,8c609628a48c2926d0761e77dbc17d1bc1be4a7345b13c52e896fedd56bbf5a9,25600,femnist,1e-05,0.0,0,0,1.0,4.0,71020,controlled,1.156973927617073,20539,0.0,1.0,this-work,0.0,1640,0,37d7b6b3f962b0e716410bd6b7d7d06d92a30a06f9303f0bebd2e57e0b9d3187,15.972307692307693,stable-local-fallback,user_macro_accuracy,0.1484375,9.214933748786253,1281001,1.0,50,25600,0.06107919997884892,0.5,0.0,0.0,0.0,0,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5,0.5,0.5,0.2498676293622142,0.5,0.5,0.5,25600,0.9999999940395355,1.156973927617073,1.0,8fc5cd57f3798ce7cdf40d85b93a452e4cfacf44524f19931d61d149dc3dfc8b,0.1484375,controlled-middle,81120,119,51020,1.0,61020,0.1484375,True,15.478425000037532,19
6,1.0,1,0.10370656261359916,plan-c,1.0,0.5834094285964966,primary,0,1932967ad2395558afb7e794f868d26de6f9ad9f47f4251962a49f0431895609,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71001,health-card,0.7288008438795806,22810,0.48893293690122236,0.5110670630987777,this-work,0.0,7797,0,4e7b46915c81b9891a8477cb6016ba6b48ad4b6f2bf3607e0cf02535c4a1dd35,1.503138420878758,stable-local-fallback,patient_or_user_auprc,0.17728684489817723,9.214933748786253,1091001,1.0,50,25600,0.08944399992469698,,0.0,0.0,0.0,0,0.17728684489817723,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7438866351607437,0.5907905387175105,,0.399307033007112,0.5456020187454939,,0.36607786589762076,25600,0.5834094285964966,0.7288008438795806,1.0,0545827d655b0d934571ad773716b4dc61fcd010f86d6ce3ca5d1316abfce0e0,0.7621110673493502,policy-grounded,81101,100,51001,1.0,61001,0.7779730521382543,True,19.035796000098344,0
6,1.0,1,0.09363759007346475,plan-c,1.0,0.7169725167751312,diagnostic,0,1932967ad2395558afb7e794f868d26de6f9ad9f47f4251962a49f0431895609,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71001,health-card,0.5228957404196263,23087,0.48893293690122236,0.5110670630987777,this-work,0.9,5025,0,4e7b46915c81b9891a8477cb6016ba6b48ad4b6f2bf3607e0cf02535c4a1dd35,1.503138420878758,unitscope-lambda-sweep,patient_or_user_auprc,0.1987258757981466,9.214933748786253,1091001,1.0,50,25600,0.0904874000698328,,0.29612892866134644,0.21472856536507606,0.395,3027,0.1987258757981466,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7438866351607437,0.5907905387175105,,0.399307033007112,0.5456020187454939,,0.36607786589762076,25600,0.9999999964237213,0.3120420192927122,0.605,2dcfd0ed3ede5061aee5a614456761c818ef83ee61a194b903dcfdef8343bb95,0.7621110673493502,policy-grounded,81101,100,51001,1.0,61001,0.7779730521382543,True,16.268644299940206,0
6,1.0,1,0.05586935119570852,plan-delta,2.0,0.5866963356733322,primary,0,1932967ad2395558afb7e794f868d26de6f9ad9f47f4251962a49f0431895609,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71001,health-card,0.749490487575531,23087,0.48893293690122236,0.5110670630987777,this-work,,5025,0,4e7b46915c81b9891a8477cb6016ba6b48ad4b6f2bf3607e0cf02535c4a1dd35,1.503138420878758,naive-recalibrated-2c,patient_or_user_auprc,0.1864827062486708,9.214933748786253,1091001,2.0,50,25600,0.08722089999355376,,0.277770009636879,0.27912076471373437,0.395,3027,0.1864827062486708,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7438866351607437,0.5907905387175105,,0.399307033007112,0.5456020187454939,,0.36607786589762076,25600,0.7945899099111557,0.4721678645908833,0.605,a4dcad1f52a400ffe7feee08799ceed27ce4410b67fcb3ef21d6dfebbf6284f9,0.7621110673493502,policy-grounded,81101,100,51001,2.0,61001,0.7779730521382543,True,16.130799100006698,0
6,1.0,1,0.09405915461396336,plan-c,1.0,0.2830551341176033,primary,0,1932967ad2395558afb7e794f868d26de6f9ad9f47f4251962a49f0431895609,10112,synthea,1e-05,5.163353099924279,25600,5025,0.395,4.0,71001,health-card,0.47080480434000493,9254,0.48893293690122236,0.5110670630987777,this-work,1.0,0,0,4e7b46915c81b9891a8477cb6016ba6b48ad4b6f2bf3607e0cf02535c4a1dd35,1.503138420878758,handle-only-drop-residual,patient_or_user_auprc,0.20534203813690965,9.214933748786253,1091001,1.0,50,10112,0.08791850000852719,,0.2830551341176033,0.19634868931025268,0.395,3027,0.20534203813690965,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7438866351607437,0.5907905387175105,,0.399307033007112,0.5456020187454939,,0.36607786589762076,25600,0.0,0.27859059505164624,0.0,c0729d34e5324b4f0f6739b75573508b8c1b4c51cbbbcfe62036c646815e0a59,0.7621110673493502,policy-grounded,81101,100,51001,1.0,61001,0.7779730521382543,True,16.33187710007769,0
6,1.0,1,0.10039901953217178,plan-c,1.0,0.5683737164735794,primary,0,71a2ab32e02aa99f2b1e1037959252124cea8700a7ecb84257fdee0a068a1f28,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71002,health-card,0.6741402724385261,22940,0.4815059445178336,0.5184940554821664,this-work,0.0,7871,0,d47d9840cf1f863ccc4467e3960742269cff651da137710b743be64ecd6787d1,1.440554821664465,stable-local-fallback,patient_or_user_auprc,0.2523435352559713,9.214933748786253,1101001,1.0,50,25600,0.17926190016441979,,0.0,0.0,0.0,0,0.2523435352559713,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7400106496152525,0.6029853463183763,,0.4007379627389306,0.5457822638788753,,0.3779740447007931,25600,0.5683737164735794,0.6741402724385261,1.0,5ce554b680858a9147e5b14d654ace7c1bf1327f17f2837a50180a8b2e527729,0.6619532428355958,policy-grounded,81102,101,51002,1.0,61002,0.7644991212653779,True,18.449291799828643,1
6,1.0,1,0.0595219748160953,plan-delta,2.0,0.5101601803302764,primary,0,71a2ab32e02aa99f2b1e1037959252124cea8700a7ecb84257fdee0a068a1f28,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71002,health-card,0.7233171875774861,23223,0.4815059445178336,0.5184940554821664,this-work,,5101,0,d47d9840cf1f863ccc4467e3960742269cff651da137710b743be64ecd6787d1,1.440554821664465,naive-recalibrated-2c,patient_or_user_auprc,0.326665909258729,9.214933748786253,1101001,2.0,50,25600,0.07956739992368966,,0.26035758048295976,0.268955542370677,0.399609375,3028,0.326665909258729,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7400106496152525,0.6029853463183763,,0.4007379627389306,0.5457822638788753,,0.3779740447007931,25600,0.6734570121765137,0.4585502729937434,0.600390625,9edfd049cb2e17e8941ea5fa5f7d7f54f13d0384e4cde5113b9a5369a8acf303,0.6619532428355958,policy-grounded,81102,101,51002,2.0,61002,0.7644991212653779,True,15.840151900076307,1
6,1.0,1,0.09423405929428907,plan-c,1.0,0.271733275949955,primary,0,71a2ab32e02aa99f2b1e1037959252124cea8700a7ecb84257fdee0a068a1f28,10230,synthea,1e-05,5.573855300113792,25600,5101,0.399609375,4.0,71002,health-card,0.4728568730503321,9208,0.4815059445178336,0.5184940554821664,this-work,1.0,0,0,d47d9840cf1f863ccc4467e3960742269cff651da137710b743be64ecd6787d1,1.440554821664465,handle-only-drop-residual,patient_or_user_auprc,0.3197085780974224,9.214933748786253,1101001,1.0,50,10230,0.08175889987614937,,0.271733275949955,0.19320539198815823,0.399609375,3028,0.3197085780974224,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7400106496152525,0.6029853463183763,,0.4007379627389306,0.5457822638788753,,0.3779740447007931,25600,0.0,0.28616738982498646,0.0,d475a5a944e182d157b49bfc5159f16b65a05edd38b6ae69063a7a34c805b0ab,0.6619532428355958,policy-grounded,81102,101,51002,1.0,61002,0.7644991212653779,True,16.23739240001305,1
6,1.0,1,0.09375031394601617,plan-c,1.0,0.7133101522922516,diagnostic,0,71a2ab32e02aa99f2b1e1037959252124cea8700a7ecb84257fdee0a068a1f28,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71002,health-card,0.5175026446580887,23223,0.4815059445178336,0.5184940554821664,this-work,0.9,5101,0,d47d9840cf1f863ccc4467e3960742269cff651da137710b743be64ecd6787d1,1.440554821664465,unitscope-lambda-sweep,patient_or_user_auprc,0.31566955899479665,9.214933748786253,1101001,1.0,50,25600,0.08039180003106594,,0.2784067130088806,0.20797690138220787,0.399609375,3028,0.31566955899479665,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7400106496152525,0.6029853463183763,,0.4007379627389306,0.5457822638788753,,0.3779740447007931,25600,1.0,0.31515607960522174,0.600390625,d637ef19b93353ef1611a3c9a60382d850e453dc428f229e190793d3d632235c,0.6619532428355958,policy-grounded,81102,101,51002,1.0,61002,0.7644991212653779,True,16.137380599975586,1
6,1.0,1,0.09484974401412877,plan-c,1.0,0.28004005044698715,primary,0,4128b7dd897a92a7b94ce632e2e28a1ef50373aa78f58a331653e0dbfd742834,10020,synthea,1e-05,6.629344799963292,25600,4999,0.39140625,4.0,71003,health-card,0.3827647157758474,9162,0.4976973684210526,0.5023026315789474,this-work,1.0,0,0,1a4c9e60426f03552fe699bf889820a082a3290e2b1563ae24c07fca6d971562,1.3789473684210527,handle-only-drop-residual,patient_or_user_auprc,0.2522094833701445,9.214933748786253,1111001,1.0,50,10020,0.08654039993416518,,0.28004005044698715,0.15535033001564444,0.39140625,3040,0.2522094833701445,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7459996112900766,0.5998472699503627,,0.3950958817981767,0.547945205479452,,0.36661860129776497,25600,0.0,0.23277707628905772,0.0,002b228316170b3c6ba3df78ba87fa7f150546feecefa83b8527126012756062,0.7372393247269117,policy-grounded,81103,102,51003,1.0,61003,0.7820738137082601,True,16.562260700098705,2
6,1.0,1,0.0961810792342544,plan-c,1.0,0.7218910646438599,diagnostic,0,4128b7dd897a92a7b94ce632e2e28a1ef50373aa78f58a331653e0dbfd742834,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71003,health-card,0.4313269081711769,23220,0.4976973684210526,0.5023026315789474,this-work,0.9,4999,0,1a4c9e60426f03552fe699bf889820a082a3290e2b1563ae24c07fca6d971562,1.3789473684210527,unitscope-lambda-sweep,patient_or_user_auprc,0.25042093865307846,9.214933748786253,1111001,1.0,50,25600,0.0941698998794891,,0.29543128490448,0.1719003227725625,0.39140625,3040,0.25042093865307846,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7459996112900766,0.5998472699503627,,0.3950958817981767,0.547945205479452,,0.36661860129776497,25600,0.9999999940395355,0.26455158337950707,0.60859375,1efa53cee6392284c7da765ae60d8a2894854e7b99f60dc0b13d1246459bc2ba,0.7372393247269117,policy-grounded,81103,102,51003,1.0,61003,0.7820738137082601,True,16.642513700120617,2
6,1.0,1,0.06358240315897255,plan-delta,2.0,0.641224988102913,primary,0,4128b7dd897a92a7b94ce632e2e28a1ef50373aa78f58a331653e0dbfd742834,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71003,health-card,0.6699867880344391,23220,0.4976973684210526,0.5023026315789474,this-work,,4999,0,1a4c9e60426f03552fe699bf889820a082a3290e2b1563ae24c07fca6d971562,1.3789473684210527,naive-recalibrated-2c,patient_or_user_auprc,0.25946621478151366,9.214933748786253,1111001,2.0,50,25600,0.08823069997015409,,0.2739091426134109,0.24000302652828395,0.39140625,3040,0.25946621478151366,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7459996112900766,0.5998472699503627,,0.3950958817981767,0.547945205479452,,0.36661860129776497,25600,0.8796472334861756,0.4335954398661852,0.60859375,69357ffe0565d122e42212b92b8b76057c3330780bb9970448561e572de058b3,0.7372393247269117,policy-grounded,81103,102,51003,2.0,61003,0.7820738137082601,True,16.603665600036038,2
6,1.0,1,0.11708141039520199,plan-c,1.0,0.6288174492120743,primary,0,4128b7dd897a92a7b94ce632e2e28a1ef50373aa78f58a331653e0dbfd742834,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71003,health-card,0.6400401925295591,23048,0.4976973684210526,0.5023026315789474,this-work,0.0,7791,0,1a4c9e60426f03552fe699bf889820a082a3290e2b1563ae24c07fca6d971562,1.3789473684210527,stable-local-fallback,patient_or_user_auprc,0.23148953308163087,9.214933748786253,1111001,1.0,50,25600,0.18493799993302673,,0.0,0.0,0.0,0,0.23148953308163087,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7459996112900766,0.5998472699503627,,0.3950958817981767,0.547945205479452,,0.36661860129776497,25600,0.6288174492120743,0.6400401925295591,1.0,c937f3e5425b1490b90ab688f010e80712240e1689758cca4f82306adba7063c,0.7372393247269117,policy-grounded,81103,102,51003,1.0,61003,0.7820738137082601,True,17.72128350008279,2
6,1.0,1,0.09619945990983082,plan-c,1.0,0.5396526315808297,primary,0,fee41d625ab60e8fb87422413820a729026c86555b4a416d9bbcdc5aff048173,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71004,health-card,0.6808502055704594,22933,0.4983670803396473,0.5016329196603527,this-work,0.0,7799,0,a3af7a0c2f13acec24a33f1fa64907709abcf8ad2fd5ae7663b80fec10f4f742,1.3853690398432397,stable-local-fallback,patient_or_user_auprc,0.24076093630527848,9.214933748786253,1121001,1.0,50,25600,0.0761772999248933,,0.0,0.0,0.0,0,0.24076093630527848,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7494440382351683,0.6105398457583547,,0.4120708885859462,0.5519105984138428,,0.3658976207642394,25600,0.5396526315808297,0.6808502055704594,1.0,1f23a488c9c2f867df3d13011c7202ea30f9034ae189cb477cec3876aed96d98,0.7303882725832013,policy-grounded,81104,103,51004,1.0,61004,0.789103690685413,True,17.176619200065034,3
6,1.0,1,0.050269073583703756,plan-delta,2.0,0.5893066930770874,primary,0,fee41d625ab60e8fb87422413820a729026c86555b4a416d9bbcdc5aff048173,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71004,health-card,0.6040771260112524,23219,0.4983670803396473,0.5016329196603527,this-work,,4974,0,a3af7a0c2f13acec24a33f1fa64907709abcf8ad2fd5ae7663b80fec10f4f742,1.3853690398432397,naive-recalibrated-2c,patient_or_user_auprc,0.2849907543202577,9.214933748786253,1121001,2.0,50,25600,0.07816949998959899,,0.26832771331071853,0.24820577893406154,0.4112109375,3062,0.2849907543202577,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7494440382351683,0.6105398457583547,,0.4120708885859462,0.5519105984138428,,0.3658976207642394,25600,0.8086521720886231,0.3600984588265419,0.5887890625,adaa76612708b6beb6d7ba06c683cb948d4e989e206976fc955cf9c9057a660e,0.7303882725832013,policy-grounded,81104,103,51004,2.0,61004,0.789103690685413,True,15.413342500018189,3
6,1.0,1,0.083960624641867,plan-c,1.0,0.7066243469715119,diagnostic,0,fee41d625ab60e8fb87422413820a729026c86555b4a416d9bbcdc5aff048173,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71004,health-card,0.4260434547066689,23219,0.4983670803396473,0.5016329196603527,this-work,0.9,4974,0,a3af7a0c2f13acec24a33f1fa64907709abcf8ad2fd5ae7663b80fec10f4f742,1.3853690398432397,unitscope-lambda-sweep,patient_or_user_auprc,0.28725254714140697,9.214933748786253,1121001,1.0,50,25600,0.07973389996914193,,0.2785262590646744,0.19851806323975324,0.4112109375,3062,0.28725254714140697,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7494440382351683,0.6105398457583547,,0.4120708885859462,0.5519105984138428,,0.3658976207642394,25600,0.9999999964237213,0.2363157307356596,0.5887890625,e7b9c0ddc95f0483b0218a9f184931ec24862ae473c432c8315298253d0b04dc,0.7303882725832013,policy-grounded,81104,103,51004,1.0,61004,0.789103690685413,True,15.515850300027523,3
6,1.0,1,0.08413735076222134,plan-c,1.0,0.2751181873679161,primary,0,fee41d625ab60e8fb87422413820a729026c86555b4a416d9bbcdc5aff048173,10527,synthea,1e-05,5.263447200093651,25600,4974,0.4112109375,4.0,71004,health-card,0.37300893567502497,9442,0.4983670803396473,0.5016329196603527,this-work,1.0,0,0,a3af7a0c2f13acec24a33f1fa64907709abcf8ad2fd5ae7663b80fec10f4f742,1.3853690398432397,handle-only-drop-residual,patient_or_user_auprc,0.2921569552355765,9.214933748786253,1121001,1.0,50,10527,0.07768039996153675,,0.2751181873679161,0.1788920773938298,0.4112109375,3062,0.2921569552355765,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7494440382351683,0.6105398457583547,,0.4120708885859462,0.5519105984138428,,0.3658976207642394,25600,0.0,0.20454515904188156,0.0,fe2d2ad0f1db134217bc430d5553c1e67a9ae62493eb14aaa37bce470d61a13f,0.7303882725832013,policy-grounded,81104,103,51004,1.0,61004,0.789103690685413,True,15.630209399940213,3
6,1.0,1,0.09654472487408677,plan-c,1.0,0.7222891390323639,diagnostic,0,09435ef626cc3fb66a02206edb5bcfe63e78317108f232c3195e7b195e4ad649,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71005,health-card,0.4959201949834824,23336,0.4857142857142857,0.5142857142857142,this-work,0.9,5042,0,7947901a305c28ab4f5269453d68fa2d24ba73e6fe110002401349b8eaf42ff5,1.5027914614121511,unitscope-lambda-sweep,patient_or_user_auprc,0.3099538314022771,9.214933748786253,1131001,1.0,50,25600,0.08001709991367534,,0.3018484926223755,0.21282172426581383,0.396875,3045,0.3099538314022771,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7414859732531878,0.5880817355297506,,0.3979169204531612,0.548846431146359,,0.37022350396539294,25600,0.9999999964237213,0.29201016269624236,0.603125,18f3843351efb7cc8f627b7c4b80b1aec99ed5a9b9ecf07658911e899c8aa956,0.7631418713212909,policy-grounded,81105,104,51005,1.0,61005,0.79203280609256,True,15.812544300075388,4
6,1.0,1,0.10733348736299134,plan-c,1.0,0.612051605284214,primary,0,09435ef626cc3fb66a02206edb5bcfe63e78317108f232c3195e7b195e4ad649,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71005,health-card,0.6871135871857404,23053,0.4857142857142857,0.5142857142857142,this-work,0.0,7832,0,7947901a305c28ab4f5269453d68fa2d24ba73e6fe110002401349b8eaf42ff5,1.5027914614121511,stable-local-fallback,patient_or_user_auprc,0.1924241857277387,9.214933748786253,1131001,1.0,50,25600,0.07748980011092499,,0.0,0.0,0.0,0,0.1924241857277387,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7414859732531878,0.5880817355297506,,0.3979169204531612,0.548846431146359,,0.37022350396539294,25600,0.612051605284214,0.6871135871857404,1.0,361475a07061c4b6f604bafcb2804f6088311fba0374840d637868c16c3af922,0.7631418713212909,policy-grounded,81105,104,51005,1.0,61005,0.79203280609256,True,16.86556459989515,4
6,1.0,1,0.0968563009019335,plan-c,1.0,0.29025123924016955,primary,0,09435ef626cc3fb66a02206edb5bcfe63e78317108f232c3195e7b195e4ad649,10160,synthea,1e-05,5.263325399981113,25600,5042,0.396875,4.0,71005,health-card,0.44492986261844636,9271,0.4857142857142857,0.5142857142857142,this-work,1.0,0,0,7947901a305c28ab4f5269453d68fa2d24ba73e6fe110002401349b8eaf42ff5,1.5027914614121511,handle-only-drop-residual,patient_or_user_auprc,0.3192792847011362,9.214933748786253,1131001,1.0,50,10160,0.082112499861978,,0.29025123924016955,0.19529787354171277,0.396875,3045,0.3192792847011362,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7414859732531878,0.5880817355297506,,0.3979169204531612,0.548846431146359,,0.37022350396539294,25600,0.0,0.25945579893887044,0.0,3e8d488eff344a8688d1a1d92615877c44246e8a01ea5e99d048010dbf232884,0.7631418713212909,policy-grounded,81105,104,51005,1.0,61005,0.79203280609256,True,15.580833000160055,4
6,1.0,1,0.06137778000270198,plan-delta,2.0,0.5984519696235657,primary,0,09435ef626cc3fb66a02206edb5bcfe63e78317108f232c3195e7b195e4ad649,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71005,health-card,0.7697779235243797,23336,0.4857142857142857,0.5142857142857142,this-work,,5042,0,7947901a305c28ab4f5269453d68fa2d24ba73e6fe110002401349b8eaf42ff5,1.5027914614121511,naive-recalibrated-2c,patient_or_user_auprc,0.32921916697981946,9.214933748786253,1131001,2.0,50,25600,0.07960329981870018,,0.2893237242102623,0.3036913796514273,0.396875,3045,0.32921916697981946,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7414859732531878,0.5880817355297506,,0.3979169204531612,0.548846431146359,,0.37022350396539294,25600,0.8022881656885147,0.4739685238152742,0.603125,ad749c2536201ca1492eda6b28115722011e87a19ddaabf22ba322aa16404000,0.7631418713212909,policy-grounded,81105,104,51005,2.0,61005,0.79203280609256,True,15.417056100181071,4
