B,C,H,aggregate_snr,certificate_type,certified_sensitivity,clip_fraction,comparison_tier,complete_units,config_hash,contributing_record_gradient_evaluations,dataset,delta,diagnostic_gradient_seconds,diagnostic_record_gradient_evaluations,dropped_units,effective_record_utilization,epsilon,evidence_seed,evidence_view,gradient_distortion_l2,group_gradient_evaluations,handle_users_fully_covered_fraction,handle_users_with_residual_fraction,implementation_provenance,lambda,local_atom_units,local_mixed_units,manifest_hash,mean_residual_records_per_handle_user,method,metric_name,metric_value,noise_multiplier,noise_seed,noise_sensitivity,noisy_releases,non_dummy_record_gradient_evaluations,oracle_audit_seconds,overlap_probability,partial_clip_fraction,partial_gradient_distortion_l2,partial_handle_record_fraction,partial_handle_units,patient_or_user_auprc,plan_config_hash,privacy_semantics,public_normalizer,q_record_given_handle,q_record_given_handle_pooled,q_record_given_handle_requested,q_record_total,q_user,q_user_requested,realized_overlap_fraction,record_gradient_evaluations,residual_clip_fraction,residual_gradient_distortion_l2,residual_record_fraction,run_id,sample_accuracy,scenario,schedule_seed,seed,split_seed,structural_sensitivity_bound,topology_seed,user_macro_accuracy,validation_pass,wall_time_seconds,q_user_cell,q_record_cell
6,1.0,1,0.00802919077402101,plan-c,1.0,0.9999999797344208,primary,0,f516993949b7a9c078676c03ed70fe0c8e45cc2d2e697c0b6ed06e5d73b7fdd6,14500,femnist,1e-05,11.022115800020401,25600,1554,0.56640625,4.0,31003,controlled,0.9695891338586807,11049,0.0,1.0,this-work,1.0,0,0,2805b0c3db24b626e565a6cbaaf832b1e865d3eaf39ceecd425d0695e3f6c4e9,8.0,handle-only-drop-residual,user_macro_accuracy,0.16545454545454547,9.214933748786253,61005,1.0,50,14500,0.07101250006235205,0.5,0.9999999797344208,0.5603747152537107,0.56640625,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.7499669487043893,0.7499679774561291,0.75,0.5630349072026156,0.7507692307692307,0.75,0.5,25600,0.0,0.4807927085459232,0.0,4bd486a18e3874019070a4664ee7c83c4ac143447cf3dbda72e9fa6da0dfba9f,0.16569995297068507,custom,31007,3,31001,1.0,31002,0.16545454545454547,True,15.848486299917568,0.75,0.75
6,1.0,1,0.007234641681994213,plan-c,1.0,0.9999999952316284,diagnostic,0,f516993949b7a9c078676c03ed70fe0c8e45cc2d2e697c0b6ed06e5d73b7fdd6,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9524078047275544,20713,0.0,1.0,this-work,0.9,1554,0,2805b0c3db24b626e565a6cbaaf832b1e865d3eaf39ceecd425d0695e3f6c4e9,8.0,unitscope-lambda-sweep,user_macro_accuracy,0.14311079545454544,9.214933748786253,61005,1.0,50,25600,0.06993049998709466,0.5,0.9999999797344208,0.5544631237536669,0.56640625,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.7499669487043893,0.7499679774561291,0.75,0.5630349072026156,0.7507692307692307,0.75,0.5,25600,0.9999999940395355,0.47041305996477606,0.43359375,4f0143b3e69f63cc03f28d0d1a4feaa56ac34aa280510466d8bb26ed3ded070c,0.14328264618278727,custom,31007,3,31001,1.0,31002,0.14311079545454544,True,15.516735000011977,0.75,0.75
6,1.0,1,0.008365361427316816,plan-c,1.0,0.9999999809265137,primary,0,f516993949b7a9c078676c03ed70fe0c8e45cc2d2e697c0b6ed06e5d73b7fdd6,14395,femnist,1e-05,11.35415469999134,25600,1554,0.5623046875,4.0,31003,controlled,0.8470010530948638,10990,0.0,1.0,this-work,1.0,0,0,2805b0c3db24b626e565a6cbaaf832b1e865d3eaf39ceecd425d0695e3f6c4e9,8.0,handle-only-drop-residual,user_macro_accuracy,0.24225852272727275,9.214933748786253,41005,1.0,50,14395,0.0751474000280723,0.5,0.9999999809265137,0.48730431593954565,0.5623046875,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.7499669487043893,0.7499679774561291,0.75,0.5630349072026156,0.7507692307692307,0.75,0.5,25600,0.0,0.4273552794754505,0.0,5d85acb1f9e79790b87ab1656505b3b5072b0e43fe7c68ade13152a4aa0288dc,0.24126038564038252,custom,31005,1,31001,1.0,31002,0.24225852272727275,True,16.306007299979683,0.75,0.75
6,1.0,1,0.007290551418464276,plan-c,1.0,0.999999989271164,diagnostic,0,f516993949b7a9c078676c03ed70fe0c8e45cc2d2e697c0b6ed06e5d73b7fdd6,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7419703453779221,20649,0.0,1.0,this-work,0.9,1554,0,2805b0c3db24b626e565a6cbaaf832b1e865d3eaf39ceecd425d0695e3f6c4e9,8.0,unitscope-lambda-sweep,user_macro_accuracy,0.2885653409090909,9.214933748786253,51005,1.0,50,25600,0.0765509000630118,0.5,0.9999999785423279,0.43525092348456385,0.56984375,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.7499669487043893,0.7499679774561291,0.75,0.5630349072026156,0.7507692307692307,0.75,0.5,25600,0.9999999916553497,0.373233594968915,0.43015625,63e708cb1f117bd08233549f35a0c70db4029cb264a05a6eb4ddd6509cee1bb3,0.28891675811255685,custom,31006,2,31001,1.0,31002,0.2885653409090909,True,15.930069599940907,0.75,0.75
6,1.0,1,0.007526463838084595,plan-c,1.0,0.9999999964237213,diagnostic,0,f516993949b7a9c078676c03ed70fe0c8e45cc2d2e697c0b6ed06e5d73b7fdd6,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.8150476272404193,20692,0.0,1.0,this-work,0.9,1554,0,2805b0c3db24b626e565a6cbaaf832b1e865d3eaf39ceecd425d0695e3f6c4e9,8.0,unitscope-lambda-sweep,user_macro_accuracy,0.23585227272727274,9.214933748786253,41005,1.0,50,25600,0.07450820006488357,0.5,0.9999999809265137,0.4720135021954775,0.5623046875,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.7499669487043893,0.7499679774561291,0.75,0.5630349072026156,0.7507692307692307,0.75,0.5,25600,0.9999999880790711,0.41064845129847527,0.4376953125,65add8c3a80f7b0597d9a15a978836fbbf9156c073d5400cf537f66f5d9effb9,0.23483304593196425,custom,31005,1,31001,1.0,31002,0.23585227272727274,True,16.36695989994041,0.75,0.75
6,1.0,1,0.00765904150471895,plan-c,1.0,0.9999999856948852,primary,0,f516993949b7a9c078676c03ed70fe0c8e45cc2d2e697c0b6ed06e5d73b7fdd6,14417,femnist,1e-05,10.610918100050185,25600,1554,0.5631640625,4.0,31003,controlled,0.6750382889807224,11012,0.0,1.0,this-work,1.0,0,0,2805b0c3db24b626e565a6cbaaf832b1e865d3eaf39ceecd425d0695e3f6c4e9,8.0,handle-only-drop-residual,user_macro_accuracy,0.3227414772727273,9.214933748786253,31005,1.0,50,14417,0.0658401000109734,0.5,0.9999999856948852,0.376446223706007,0.5631640625,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.7499669487043893,0.7499679774561291,0.75,0.5630349072026156,0.7507692307692307,0.75,0.5,25600,0.0,0.3592524629086256,0.0,a701830cb6ac9a30af94e414ec224efdb4b3bb411dad654f1bab78a005ec9d7f,0.3223075717197053,custom,31004,0,31001,1.0,31002,0.3227414772727273,True,17.224120399943786,0.75,0.75
6,1.0,1,0.0075406885661270275,plan-c,1.0,0.9999999904632568,diagnostic,0,f516993949b7a9c078676c03ed70fe0c8e45cc2d2e697c0b6ed06e5d73b7fdd6,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9515095534920692,20723,0.0,1.0,this-work,0.9,1554,0,2805b0c3db24b626e565a6cbaaf832b1e865d3eaf39ceecd425d0695e3f6c4e9,8.0,unitscope-lambda-sweep,user_macro_accuracy,0.3677840909090909,9.214933748786253,71005,1.0,50,25600,0.07045769999967888,0.5,0.9999999833106995,0.5492082200199365,0.5626953125,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.7499669487043893,0.7499679774561291,0.75,0.5630349072026156,0.7507692307692307,0.75,0.5,25600,0.9999999904632568,0.4750498442351818,0.4373046875,b61bc3339e5b82cce6bd09756d3e3ac5d57c9ab52714219301286f9d256a3edf,0.3683963003605581,custom,31008,4,31001,1.0,31002,0.3677840909090909,True,15.542298100001062,0.75,0.75
6,1.0,1,0.008061435155897965,plan-c,1.0,0.9999999785423279,primary,0,f516993949b7a9c078676c03ed70fe0c8e45cc2d2e697c0b6ed06e5d73b7fdd6,14588,femnist,1e-05,11.242998799920315,25600,1554,0.56984375,4.0,31003,controlled,0.764617531746626,11080,0.0,1.0,this-work,1.0,0,0,2805b0c3db24b626e565a6cbaaf832b1e865d3eaf39ceecd425d0695e3f6c4e9,8.0,handle-only-drop-residual,user_macro_accuracy,0.3052840909090909,9.214933748786253,51005,1.0,50,14588,0.07255469997471664,0.5,0.9999999785423279,0.4449109803140163,0.56984375,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.7499669487043893,0.7499679774561291,0.75,0.5630349072026156,0.7507692307692307,0.75,0.5,25600,0.0,0.38731857426464555,0.0,de394ff4fb7212478a7c93a0452fd77d4a9f2294e716c379b302a0ea4f00a548,0.3056905471076971,custom,31006,2,31001,1.0,31002,0.3052840909090909,True,16.197486500110244,0.75,0.75
6,1.0,1,0.006953073438333334,plan-c,1.0,0.9999999904632568,diagnostic,0,f516993949b7a9c078676c03ed70fe0c8e45cc2d2e697c0b6ed06e5d73b7fdd6,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.6662409569323063,20757,0.0,1.0,this-work,0.9,1554,0,2805b0c3db24b626e565a6cbaaf832b1e865d3eaf39ceecd425d0695e3f6c4e9,8.0,unitscope-lambda-sweep,user_macro_accuracy,0.3091619318181818,9.214933748786253,31005,1.0,50,25600,0.07224460002908017,0.5,0.9999999856948852,0.3724455938488245,0.5631640625,488,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.7499669487043893,0.7499679774561291,0.75,0.5630349072026156,0.7507692307692307,0.75,0.5,25600,0.9999999916553497,0.3540730569511652,0.4368359375,deabbb722174c123b18b56a66bd732c076ca309fd62a917eae75feb45ec9796c,0.3089825991534723,custom,31004,0,31001,1.0,31002,0.3091619318181818,True,16.360563699970953,0.75,0.75
6,1.0,1,0.004721637136081076,plan-c,1.0,0.9999999845027924,primary,0,321be27adaa6b18de46f154b7b19f483da8cd90548babd6e4abfb57532665fdf,6386,femnist,1e-05,11.441837699981988,25600,1655,0.249453125,4.0,31003,controlled,0.8994190420210362,5336,0.0,1.0,this-work,1.0,0,0,807205a46345f70a8bce8ce6770ffa3d758f69cd83498477bad0f4cd949a3523,15.993846153846153,handle-only-drop-residual,user_macro_accuracy,0.18826704545454548,9.214933748786253,71005,1.0,50,6386,0.06897929996193852,0.5,0.9999999845027924,0.25680189426988365,0.249453125,325,,1ff157e6e19bb70a469f3512054134ecba838394572619b67f17c7b6da38f8a7,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.0,0.7072058656811714,0.0,0c00c3cb540025118af67edbc38e774d27387ea2f71acaa45a832527613f6d48,0.1885875529079793,controlled-middle,31008,4,31001,1.0,31002,0.18826704545454548,True,23.410586700047133,0.5,0.5
6,1.0,1,0.004578749941339044,plan-c,1.0,0.9999999856948852,primary,0,321be27adaa6b18de46f154b7b19f483da8cd90548babd6e4abfb57532665fdf,6414,femnist,1e-05,11.199663699968369,25600,1655,0.250546875,4.0,31003,controlled,0.9426310685276985,5346,0.0,1.0,this-work,1.0,0,0,807205a46345f70a8bce8ce6770ffa3d758f69cd83498477bad0f4cd949a3523,15.993846153846153,handle-only-drop-residual,user_macro_accuracy,0.10842329545454545,9.214933748786253,61005,1.0,50,6414,0.06853409997711424,0.5,0.9999999856948852,0.27026795882731675,0.250546875,325,,1ff157e6e19bb70a469f3512054134ecba838394572619b67f17c7b6da38f8a7,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.0,0.723152299374342,0.0,5de2c20cb2e0a8371112cbcfbb015c7c2d1613c48a900053f1564f5871202b8e,0.10848095312744944,controlled-middle,31007,3,31001,1.0,31002,0.10842329545454545,True,22.46238400004222,0.5,0.5
6,1.0,1,0.004834358791014255,plan-c,1.0,0.9999999856948852,primary,0,321be27adaa6b18de46f154b7b19f483da8cd90548babd6e4abfb57532665fdf,6294,femnist,1e-05,11.438827800040599,25600,1655,0.245859375,4.0,31003,controlled,0.8760854852199554,5275,0.0,1.0,this-work,1.0,0,0,807205a46345f70a8bce8ce6770ffa3d758f69cd83498477bad0f4cd949a3523,15.993846153846153,handle-only-drop-residual,user_macro_accuracy,0.1983806818181818,9.214933748786253,41005,1.0,50,6294,0.07078049999836367,0.5,0.9999999856948852,0.23853800907731057,0.245859375,325,,1ff157e6e19bb70a469f3512054134ecba838394572619b67f17c7b6da38f8a7,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.0,0.6912076880037784,0.0,8205987a18dc98f6fc03308e684d82da4662a9fb7860a559f3a42ab4f596f33d,0.1978366515127763,controlled-middle,31005,1,31001,1.0,31002,0.1983806818181818,True,23.608851199955097,0.5,0.5
6,1.0,1,0.00478251892583803,plan-c,1.0,0.9999999845027924,primary,0,321be27adaa6b18de46f154b7b19f483da8cd90548babd6e4abfb57532665fdf,6452,femnist,1e-05,11.622942500005593,25600,1655,0.25203125,4.0,31003,controlled,0.7306448715925217,5399,0.0,1.0,this-work,1.0,0,0,807205a46345f70a8bce8ce6770ffa3d758f69cd83498477bad0f4cd949a3523,15.993846153846153,handle-only-drop-residual,user_macro_accuracy,0.1984090909090909,9.214933748786253,51005,1.0,50,6452,0.06895649997750297,0.5,0.9999999845027924,0.21741132512688638,0.25203125,325,,1ff157e6e19bb70a469f3512054134ecba838394572619b67f17c7b6da38f8a7,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.0,0.5670008820295334,0.0,b560ddf72ea604d4991e644f269ee5734f6bdf36b7b840c276d5cf6ca14d7927,0.19846370904530491,controlled-middle,31006,2,31001,1.0,31002,0.1984090909090909,True,23.793750400014687,0.5,0.5
6,1.0,1,0.004750209180581386,plan-c,1.0,0.9999999856948852,primary,0,321be27adaa6b18de46f154b7b19f483da8cd90548babd6e4abfb57532665fdf,6490,femnist,1e-05,11.496270600007847,25600,1655,0.253515625,4.0,31003,controlled,0.7020629838109016,5424,0.0,1.0,this-work,1.0,0,0,807205a46345f70a8bce8ce6770ffa3d758f69cd83498477bad0f4cd949a3523,15.993846153846153,handle-only-drop-residual,user_macro_accuracy,0.22511363636363638,9.214933748786253,31005,1.0,50,6490,0.06973099999595433,0.5,0.9999999856948852,0.19529069356620313,0.253515625,325,,1ff157e6e19bb70a469f3512054134ecba838394572619b67f17c7b6da38f8a7,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.0,0.5514387610554695,0.0,ef769994663549362283443df3c29884a157ca2d3f8884a7bdfa7a719c5583fd,0.22495688979463865,controlled-middle,31004,0,31001,1.0,31002,0.22511363636363638,True,24.526900800003204,0.5,0.5
6,1.0,1,0.004382761098633955,plan-c,1.0,0.9999999845027924,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9034411858022213,21339,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.18545454545454546,9.214933748786253,71005,1.0,50,25600,0.07243359996937215,0.5,0.9999999845027924,0.26006623059511186,0.249453125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999868869781,0.7086220088601113,0.750546875,0446a0ec6d19473fb85d8d2b914c55dfa51e3cbdade5f091931ee4284a96ce58,0.18576579401160057,controlled-middle,31008,4,31001,1.0,31002,0.18545454545454546,True,15.88328510003339,0.5,0.5
6,1.0,1,0.00441202584521006,plan-c,1.0,0.9999999761581421,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.7104547584056854,21385,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.22120738636363638,9.214933748786253,31005,1.0,50,25600,0.06546150003850926,0.5,0.9999999856948852,0.19950614407658576,0.253515625,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999868869781,0.5557356433570385,0.746484375,5f63c73f38c7537598cd6f447b333ec8b420b505aa18f91ee9975ccd064e7e40,0.22103778021633486,controlled-middle,31004,0,31001,1.0,31002,0.22120738636363638,True,16.10334849996434,0.5,0.5
6,1.0,1,0.00426000506941608,plan-c,1.0,0.9999999856948852,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.9535666404664517,21337,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.10936079545454545,9.214933748786253,61005,1.0,50,25600,0.0694867999991402,0.5,0.9999999856948852,0.274819220751524,0.250546875,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999916553497,0.7298830020427703,0.749453125,671533b47492a4810d743a69f3a192bd274ef2038208026b359d06d1925cbe13,0.10942153942624236,controlled-middle,31007,3,31001,1.0,31002,0.10936079545454545,True,14.908501500001876,0.5,0.5
6,1.0,1,0.004404486732203972,plan-c,1.0,0.9999999761581421,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.728989727795124,21270,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1935653409090909,9.214933748786253,51005,1.0,50,25600,0.0688695000280859,0.5,0.9999999845027924,0.2194761398807168,0.25203125,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999940395355,0.5637285387516022,0.74796875,a6a13f08e12d0ca03a8a70a4eb7b4465aa89af36a67968bbdd0b05625d9c580e,0.1936040131682082,controlled-middle,31006,2,31001,1.0,31002,0.1935653409090909,True,14.670068999970681,0.5,0.5
6,1.0,1,0.004484113721642616,plan-c,1.0,0.9999999868869781,diagnostic,0,84cc3c138c7c3fe1cdad2a50a2979afeb559d816f6389fd7d320c9ce74552743,25600,femnist,1e-05,0.0,0,0,1.0,4.0,31003,controlled,0.8796115823090076,21261,0.0,1.0,this-work,0.9,1655,0,94b91fe219379b488803ceddf230483cde78349ca0f42716d4549f3841d22980,15.993846153846153,unitscope-lambda-sweep,user_macro_accuracy,0.1921306818181818,9.214933748786253,41005,1.0,50,25600,0.07064929997432046,0.5,0.9999999856948852,0.24191874265670776,0.245859375,325,,85e2c0f67dd26b6eb06bd8a9d1355cd162f47ba512379568bb155acfe11a2c54,user-certified,512.0,0.5000992555831265,0.5000961723408348,0.5,0.25002404077315127,0.5,0.5,0.5,25600,0.9999999904632568,0.6915322782099247,0.754140625,f78b4a42785464b1bf459f2b860fa613ef4f35c6c3bb750ddb4efe3b3af165d1,0.1915660761874902,controlled-middle,31005,1,31001,1.0,31002,0.1921306818181818,True,15.067199500030256,0.5,0.5
