dataset,threshold,entity_id,deleted_records,touched_components,touched_records,deleted_group_tags,inserted_group_tags,witnessed_wur,changed_surviving_records
febrl3,0.76,244,2,1,2,1,0,1,0
febrl3,0.76,151,2,1,2,1,0,1,0
febrl3,0.76,1737,5,1,5,1,0,1,0
febrl3,0.76,105,6,1,6,1,0,1,0
febrl3,0.76,1889,2,1,2,1,0,1,0
febrl3,0.76,1374,1,1,1,1,0,1,0
febrl3,0.76,1126,6,1,6,1,0,1,0
febrl3,0.76,281,1,1,1,1,0,1,0
febrl3,0.76,698,4,1,4,1,0,1,0
febrl3,0.76,129,1,1,1,1,0,1,0
febrl3,0.76,600,2,1,2,1,0,1,0
febrl3,0.76,106,4,1,4,1,0,1,0
febrl3,0.76,1944,1,1,1,1,0,1,0
febrl3,0.76,1600,6,1,6,1,0,1,0
febrl3,0.76,1156,4,1,4,1,0,1,0
febrl3,0.76,249,5,1,5,1,0,1,0
febrl3,0.76,177,4,1,4,1,0,1,0
febrl3,0.76,1174,1,1,1,1,0,1,0
febrl3,0.76,922,4,1,6,1,1,2,2
febrl3,0.76,1073,5,1,9,1,1,2,4
febrl3,0.76,1173,6,1,6,1,0,1,0
febrl3,0.76,64,2,1,2,1,0,1,0
febrl3,0.76,1331,1,1,1,1,0,1,0
febrl3,0.76,195,1,1,1,1,0,1,0
febrl3,0.76,774,1,1,1,1,0,1,0
febrl3,0.76,924,1,1,1,1,0,1,0
febrl3,0.76,923,4,1,4,1,0,1,0
febrl3,0.76,261,3,1,3,1,0,1,0
febrl3,0.76,67,1,1,1,1,0,1,0
febrl3,0.76,543,6,2,6,2,0,2,0
febrl3,0.76,1750,5,1,5,1,0,1,0
febrl3,0.76,1366,1,1,1,1,0,1,0
febrl3,0.76,694,2,2,2,2,0,2,0
febrl3,0.76,604,1,1,1,1,0,1,0
febrl3,0.76,1742,2,1,2,1,0,1,0
febrl3,0.76,1459,1,1,1,1,0,1,0
febrl3,0.76,1528,2,1,2,1,0,1,0
febrl3,0.76,102,5,1,5,1,0,1,0
febrl3,0.76,1448,5,1,5,1,0,1,0
febrl3,0.76,179,1,1,1,1,0,1,0
febrl3,0.76,546,6,1,6,1,0,1,0
febrl3,0.76,651,1,1,1,1,0,1,0
febrl3,0.76,1886,6,1,6,1,0,1,0
febrl3,0.76,1862,2,1,2,1,0,1,0
febrl3,0.76,1993,2,1,2,1,0,1,0
febrl3,0.76,749,6,1,6,1,0,1,0
febrl3,0.76,99,4,1,4,1,0,1,0
febrl3,0.76,757,2,1,2,1,0,1,0
febrl3,0.76,100,6,1,6,1,0,1,0
febrl3,0.76,87,2,1,2,1,0,1,0
febrl3,0.76,1642,1,1,1,1,0,1,0
febrl3,0.76,731,4,1,9,1,2,3,5
febrl3,0.76,1403,6,1,6,1,0,1,0
febrl3,0.76,1438,5,1,5,1,0,1,0
febrl3,0.76,171,2,1,2,1,0,1,0
febrl3,0.76,1879,3,1,3,1,0,1,0
febrl3,0.76,1103,6,1,6,1,0,1,0
febrl3,0.76,457,1,1,1,1,0,1,0
febrl3,0.76,1022,6,1,6,1,0,1,0
febrl3,0.76,1037,1,1,1,1,0,1,0
febrl3,0.76,507,3,1,3,1,0,1,0
febrl3,0.76,460,1,1,1,1,0,1,0
febrl3,0.76,551,1,1,1,1,0,1,0
febrl3,0.76,121,5,1,6,1,1,2,1
febrl3,0.76,1268,1,1,1,1,0,1,0
febrl3,0.76,993,6,1,6,1,0,1,0
febrl3,0.76,1249,3,1,3,1,0,1,0
febrl3,0.76,1324,3,1,3,1,0,1,0
febrl3,0.76,54,5,1,5,1,0,1,0
febrl3,0.76,1032,2,1,2,1,0,1,0
febrl3,0.76,1376,2,1,2,1,0,1,0
febrl3,0.76,691,3,1,3,1,0,1,0
febrl3,0.76,284,1,1,1,1,0,1,0
febrl3,0.76,660,3,1,4,1,1,2,1
febrl3,0.76,942,2,1,2,1,0,1,0
febrl3,0.76,878,4,1,4,1,0,1,0
febrl3,0.76,836,5,1,5,1,0,1,0
febrl3,0.76,257,2,1,2,1,0,1,0
febrl3,0.76,743,4,1,4,1,0,1,0
febrl3,0.76,1233,1,1,1,1,0,1,0
febrl3,0.76,1494,2,2,2,2,0,2,0
febrl3,0.76,987,2,1,2,1,0,1,0
febrl3,0.76,1838,1,1,1,1,0,1,0
febrl3,0.76,659,3,1,3,1,0,1,0
febrl3,0.76,1880,5,1,5,1,0,1,0
febrl3,0.76,1950,2,1,2,1,0,1,0
febrl3,0.76,412,3,1,3,1,0,1,0
febrl3,0.76,109,4,1,4,1,0,1,0
febrl3,0.76,1717,6,1,6,1,0,1,0
febrl3,0.76,23,5,1,5,1,0,1,0
febrl3,0.76,605,2,1,2,1,0,1,0
febrl3,0.76,470,2,1,2,1,0,1,0
febrl3,0.76,1842,6,1,6,1,0,1,0
febrl3,0.76,838,5,1,5,1,0,1,0
febrl3,0.76,803,4,2,4,2,0,2,0
febrl3,0.76,351,3,1,3,1,0,1,0
febrl3,0.76,140,3,1,3,1,0,1,0
febrl3,0.76,188,2,1,2,1,0,1,0
febrl3,0.76,1204,1,1,1,1,0,1,0
febrl3,0.76,508,6,1,6,1,0,1,0
febrl3,0.76,724,6,1,6,1,0,1,0
febrl3,0.76,246,2,1,2,1,0,1,0
febrl3,0.76,844,5,1,5,1,0,1,0
febrl3,0.76,1382,2,1,6,1,1,2,4
febrl3,0.76,390,4,1,4,1,0,1,0
febrl3,0.76,1215,1,1,1,1,0,1,0
febrl3,0.76,1680,3,1,3,1,0,1,0
febrl3,0.76,1814,5,1,5,1,0,1,0
febrl3,0.76,141,5,2,5,2,0,2,0
febrl3,0.76,1564,4,1,4,1,0,1,0
febrl3,0.76,515,5,1,5,1,0,1,0
febrl3,0.76,1559,4,1,4,1,0,1,0
febrl3,0.76,1831,2,1,2,1,0,1,0
febrl3,0.76,1727,4,2,4,2,0,2,0
febrl3,0.76,1919,4,1,4,1,0,1,0
febrl3,0.76,31,1,1,1,1,0,1,0
febrl3,0.76,1412,1,1,1,1,0,1,0
febrl3,0.76,579,2,1,2,1,0,1,0
febrl3,0.76,737,1,1,1,1,0,1,0
febrl3,0.76,650,1,1,1,1,0,1,0
febrl3,0.76,1910,3,1,3,1,0,1,0
febrl3,0.76,667,2,1,2,1,0,1,0
febrl3,0.76,661,2,1,2,1,0,1,0
febrl3,0.76,1041,2,1,2,1,0,1,0
febrl3,0.76,548,1,1,1,1,0,1,0
febrl3,0.76,1397,3,1,3,1,0,1,0
febrl3,0.76,367,4,1,4,1,0,1,0
febrl3,0.76,542,1,1,1,1,0,1,0
febrl3,0.76,1522,1,1,1,1,0,1,0
febrl3,0.76,696,5,1,5,1,0,1,0
febrl3,0.76,835,1,1,1,1,0,1,0
febrl3,0.76,1013,1,1,1,1,0,1,0
febrl3,0.76,928,3,1,3,1,0,1,0
febrl3,0.76,237,2,1,2,1,0,1,0
febrl3,0.76,186,2,1,2,1,0,1,0
febrl3,0.76,444,4,1,4,1,0,1,0
febrl3,0.76,1087,5,1,5,1,0,1,0
febrl3,0.76,415,3,1,3,1,0,1,0
febrl3,0.76,1179,4,1,4,1,0,1,0
febrl3,0.76,416,1,1,1,1,0,1,0
febrl3,0.76,1410,6,1,6,1,0,1,0
febrl3,0.76,346,2,1,2,1,0,1,0
febrl3,0.76,380,6,1,6,1,0,1,0
febrl3,0.76,1231,1,1,1,1,0,1,0
febrl3,0.76,1026,3,1,3,1,0,1,0
febrl3,0.76,1266,1,1,1,1,0,1,0
febrl3,0.76,871,1,1,1,1,0,1,0
febrl3,0.76,1567,1,1,1,1,0,1,0
febrl3,0.76,274,5,1,6,1,1,2,1
febrl3,0.76,461,5,1,5,1,0,1,0
febrl3,0.76,223,3,1,7,1,1,2,4
febrl3,0.76,1241,3,1,3,1,0,1,0
febrl3,0.76,1117,5,2,5,2,0,2,0
febrl3,0.76,1044,5,1,5,1,0,1,0
febrl3,0.76,598,2,1,2,1,0,1,0
febrl3,0.76,1392,1,1,1,1,0,1,0
febrl3,0.76,372,4,1,4,1,0,1,0
febrl3,0.76,1555,3,1,3,1,0,1,0
febrl3,0.76,733,1,1,1,1,0,1,0
febrl3,0.76,1453,1,1,1,1,0,1,0
febrl3,0.76,1322,5,1,5,1,0,1,0
febrl3,0.76,1219,1,1,1,1,0,1,0
febrl3,0.76,123,1,1,1,1,0,1,0
febrl3,0.76,445,1,1,1,1,0,1,0
febrl3,0.76,1222,4,2,4,2,0,2,0
febrl3,0.76,544,1,1,1,1,0,1,0
febrl3,0.76,846,1,1,1,1,0,1,0
febrl3,0.76,1475,3,1,3,1,0,1,0
febrl3,0.76,1484,5,1,5,1,0,1,0
febrl3,0.76,84,3,1,3,1,0,1,0
febrl3,0.76,653,1,1,1,1,0,1,0
febrl3,0.76,46,4,1,4,1,0,1,0
febrl3,0.76,77,6,1,6,1,0,1,0
febrl3,0.76,1639,1,1,1,1,0,1,0
febrl3,0.76,1125,1,1,1,1,0,1,0
febrl3,0.76,1148,5,1,5,1,0,1,0
febrl3,0.76,1673,1,1,1,1,0,1,0
febrl3,0.76,495,2,1,2,1,0,1,0
febrl3,0.76,1851,6,2,6,2,0,2,0
febrl3,0.76,73,4,1,4,1,0,1,0
febrl3,0.76,725,4,2,4,2,0,2,0
febrl3,0.76,633,4,2,4,2,0,2,0
febrl3,0.76,895,2,1,2,1,0,1,0
febrl3,0.76,643,2,1,2,1,0,1,0
febrl3,0.76,1990,6,1,6,1,0,1,0
febrl3,0.76,137,1,1,1,1,0,1,0
febrl3,0.76,882,3,1,3,1,0,1,0
febrl3,0.76,381,3,1,3,1,0,1,0
febrl3,0.76,1094,3,1,3,1,0,1,0
febrl3,0.76,1971,2,1,2,1,0,1,0
febrl3,0.76,637,3,1,3,1,0,1,0
febrl3,0.76,769,1,1,1,1,0,1,0
febrl3,0.76,1749,3,1,3,1,0,1,0
febrl3,0.76,1002,2,1,2,1,0,1,0
febrl3,0.76,1143,5,1,5,1,0,1,0
febrl3,0.76,395,2,1,2,1,0,1,0
febrl3,0.76,200,1,1,1,1,0,1,0
febrl3,0.76,1531,2,1,2,1,0,1,0
febrl3,0.76,146,1,1,1,1,0,1,0
febrl3,0.76,682,4,1,4,1,0,1,0
febrl3,0.76,475,4,1,4,1,0,1,0
febrl3,0.76,701,1,1,1,1,0,1,0
febrl3,0.76,549,1,1,1,1,0,1,0
febrl3,0.76,646,2,1,2,1,0,1,0
febrl3,0.76,909,1,1,1,1,0,1,0
febrl3,0.76,688,3,1,3,1,0,1,0
febrl3,0.76,1728,3,1,3,1,0,1,0
febrl3,0.76,804,6,1,6,1,0,1,0
febrl3,0.76,312,5,2,5,2,0,2,0
febrl3,0.76,447,2,1,2,1,0,1,0
febrl3,0.76,41,1,1,1,1,0,1,0
febrl3,0.76,594,3,2,3,2,0,2,0
febrl3,0.76,233,1,1,1,1,0,1,0
febrl3,0.76,1501,1,1,1,1,0,1,0
febrl3,0.76,1643,2,1,2,1,0,1,0
febrl3,0.76,825,5,2,5,2,0,2,0
febrl3,0.76,1131,3,1,3,1,0,1,0
febrl3,0.76,210,6,1,6,1,0,1,0
febrl3,0.76,1007,5,1,5,1,0,1,0
febrl3,0.76,1336,2,1,2,1,0,1,0
febrl3,0.76,541,3,1,3,1,0,1,0
febrl3,0.76,334,1,1,1,1,0,1,0
febrl3,0.76,591,4,1,4,1,0,1,0
febrl3,0.76,1212,3,2,3,2,0,2,0
febrl3,0.76,1319,1,1,1,1,0,1,0
febrl3,0.76,1937,1,1,1,1,0,1,0
febrl3,0.76,450,1,1,1,1,0,1,0
febrl3,0.76,300,2,1,2,1,0,1,0
febrl3,0.76,671,3,1,3,1,0,1,0
febrl3,0.76,1307,6,1,6,1,0,1,0
febrl3,0.76,995,2,1,2,1,0,1,0
febrl3,0.76,877,3,1,3,1,0,1,0
febrl3,0.76,817,3,1,3,1,0,1,0
febrl3,0.76,1986,6,2,6,2,0,2,0
febrl3,0.76,850,2,1,2,1,0,1,0
febrl3,0.76,1221,1,1,1,1,0,1,0
febrl3,0.76,1747,4,2,4,2,0,2,0
febrl3,0.76,1135,3,1,3,1,0,1,0
febrl3,0.76,28,6,1,6,1,0,1,0
febrl3,0.76,867,1,1,1,1,0,1,0
febrl3,0.76,893,3,1,3,1,0,1,0
febrl3,0.76,1755,1,1,1,1,0,1,0
febrl3,0.76,130,1,1,1,1,0,1,0
febrl3,0.76,1162,1,1,1,1,0,1,0
febrl3,0.76,816,4,1,4,1,0,1,0
febrl3,0.76,499,1,1,1,1,0,1,0
febrl3,0.76,1547,1,1,1,1,0,1,0
febrl3,0.76,601,4,1,4,1,0,1,0
febrl3,0.76,294,2,1,2,1,0,1,0
febrl3,0.76,1,1,1,1,1,0,1,0
febrl3,0.76,808,3,1,3,1,0,1,0
febrl3,0.76,289,5,1,5,1,0,1,0
febrl3,0.76,948,4,1,4,1,0,1,0
febrl3,0.76,1428,1,1,1,1,0,1,0
febrl3,0.76,1362,2,1,2,1,0,1,0
febrl3,0.76,705,3,1,3,1,0,1,0
febrl3,0.76,1960,5,1,5,1,0,1,0
febrl3,0.76,1743,2,1,2,1,0,1,0
febrl3,0.76,1193,5,1,5,1,0,1,0
febrl3,0.76,911,3,1,3,1,0,1,0
febrl3,0.76,1257,1,1,1,1,0,1,0
febrl3,0.76,603,1,1,1,1,0,1,0
febrl3,0.76,1989,2,1,2,1,0,1,0
febrl3,0.76,1767,2,1,2,1,0,1,0
febrl3,0.76,596,1,1,1,1,0,1,0
febrl3,0.76,647,1,1,1,1,0,1,0
febrl3,0.76,25,4,1,4,1,0,1,0
febrl3,0.76,1323,1,1,1,1,0,1,0
febrl3,0.76,352,5,1,5,1,0,1,0
febrl3,0.76,1804,4,2,4,2,0,2,0
febrl3,0.76,57,6,1,6,1,0,1,0
febrl3,0.76,534,3,1,3,1,0,1,0
febrl3,0.76,1075,3,1,3,1,0,1,0
febrl3,0.76,212,5,1,5,1,0,1,0
febrl3,0.76,1907,2,1,2,1,0,1,0
febrl3,0.76,1739,1,1,1,1,0,1,0
febrl3,0.76,44,3,2,3,2,0,2,0
febrl3,0.76,564,2,1,2,1,0,1,0
febrl3,0.76,1273,5,2,5,2,0,2,0
febrl3,0.76,384,4,1,4,1,0,1,0
febrl3,0.76,1141,2,1,2,1,0,1,0
febrl3,0.76,751,3,1,3,1,0,1,0
febrl3,0.76,883,2,1,2,1,0,1,0
febrl3,0.76,1821,3,1,3,1,0,1,0
febrl3,0.76,1371,2,1,2,1,0,1,0
febrl3,0.76,1510,2,1,2,1,0,1,0
febrl3,0.76,1766,5,1,5,1,0,1,0
febrl3,0.76,1439,1,1,1,1,0,1,0
febrl3,0.76,473,3,1,3,1,0,1,0
febrl3,0.76,258,4,2,4,2,0,2,0
febrl3,0.76,872,3,1,3,1,0,1,0
febrl3,0.76,128,2,1,2,1,0,1,0
febrl3,0.76,964,2,1,2,1,0,1,0
febrl3,0.76,1583,1,1,1,1,0,1,0
febrl3,0.76,784,6,1,6,1,0,1,0
febrl3,0.76,1651,1,1,1,1,0,1,0
febrl3,0.76,1756,6,1,6,1,0,1,0
febrl3,0.76,6,5,1,5,1,0,1,0
febrl3,0.76,777,2,1,2,1,0,1,0
febrl3,0.76,1348,4,1,4,1,0,1,0
febrl3,0.76,327,5,1,5,1,0,1,0
febrl3,0.76,1699,2,1,2,1,0,1,0
febrl3,0.76,396,1,1,1,1,0,1,0
febrl3,0.76,1920,1,1,1,1,0,1,0
febrl3,0.76,139,3,1,3,1,0,1,0
febrl3,0.76,167,2,1,2,1,0,1,0
febrl3,0.76,211,1,1,1,1,0,1,0
febrl3,0.76,1276,2,1,2,1,0,1,0
febrl3,0.76,978,1,1,1,1,0,1,0
febrl3,0.76,1813,2,1,2,1,0,1,0
febrl3,0.76,1367,1,1,1,1,0,1,0
febrl3,0.76,254,1,1,1,1,0,1,0
febrl3,0.76,96,2,1,2,1,0,1,0
febrl3,0.76,1105,4,1,6,1,1,2,2
febrl3,0.76,1056,6,1,6,1,0,1,0
febrl3,0.76,1345,2,1,3,1,1,2,1
febrl3,0.76,449,1,1,1,1,0,1,0
febrl3,0.76,1288,1,1,1,1,0,1,0
febrl3,0.76,1864,2,1,2,1,0,1,0
febrl3,0.76,1708,6,1,6,1,0,1,0
febrl3,0.76,1764,4,1,4,1,0,1,0
febrl3,0.76,1762,1,1,1,1,0,1,0
febrl3,0.76,428,5,2,5,2,0,2,0
febrl3,0.76,880,6,1,6,1,0,1,0
febrl3,0.76,126,5,1,5,1,0,1,0
febrl3,0.76,1832,4,1,4,1,0,1,0
febrl3,0.76,917,3,1,3,1,0,1,0
febrl3,0.76,467,1,1,1,1,0,1,0
febrl3,0.76,1295,1,1,1,1,0,1,0
febrl3,0.76,1921,1,1,1,1,0,1,0
febrl3,0.76,1161,5,1,5,1,0,1,0
febrl3,0.76,599,4,1,4,1,0,1,0
febrl3,0.76,485,2,1,2,1,0,1,0
febrl3,0.76,242,4,1,4,1,0,1,0
febrl3,0.76,1264,1,1,1,1,0,1,0
febrl3,0.76,1681,2,1,2,1,0,1,0
febrl3,0.76,1244,5,1,5,1,0,1,0
febrl3,0.76,430,1,1,1,1,0,1,0
febrl3,0.76,710,4,1,4,1,0,1,0
febrl3,0.76,1145,1,1,1,1,0,1,0
febrl3,0.76,342,2,1,2,1,0,1,0
febrl3,0.76,358,3,1,3,1,0,1,0
febrl3,0.76,1017,2,1,2,1,0,1,0
febrl3,0.76,1427,3,1,3,1,0,1,0
febrl3,0.76,1437,3,1,3,1,0,1,0
febrl3,0.76,1133,4,1,4,1,0,1,0
febrl3,0.76,1160,3,1,3,1,0,1,0
febrl3,0.76,1070,2,1,2,1,0,1,0
febrl3,0.76,1077,2,1,2,1,0,1,0
febrl3,0.76,656,6,1,6,1,0,1,0
febrl3,0.76,1618,6,1,6,1,0,1,0
febrl3,0.76,1596,3,2,3,2,0,2,0
febrl3,0.76,1669,4,1,4,1,0,1,0
febrl3,0.76,775,3,1,3,1,0,1,0
febrl3,0.76,1313,2,1,2,1,0,1,0
febrl3,0.76,592,5,1,5,1,0,1,0
febrl3,0.76,519,4,1,4,1,0,1,0
febrl3,0.76,709,2,1,2,1,0,1,0
febrl3,0.76,810,2,1,2,1,0,1,0
febrl3,0.76,1999,1,1,1,1,0,1,0
febrl3,0.76,1136,2,1,2,1,0,1,0
febrl3,0.76,649,1,1,1,1,0,1,0
febrl3,0.76,1722,2,1,2,1,0,1,0
febrl3,0.76,1892,2,1,2,1,0,1,0
febrl3,0.76,33,1,1,1,1,0,1,0
febrl3,0.76,1908,1,1,1,1,0,1,0
febrl3,0.76,1947,6,1,6,1,0,1,0
febrl3,0.76,1514,1,1,1,1,0,1,0
febrl3,0.76,1877,5,1,5,1,0,1,0
febrl3,0.76,874,1,1,1,1,0,1,0
febrl3,0.76,310,4,1,4,1,0,1,0
febrl3,0.76,356,4,1,4,1,0,1,0
febrl3,0.76,1820,2,1,2,1,0,1,0
febrl3,0.76,1486,1,1,1,1,0,1,0
febrl3,0.76,1954,1,1,1,1,0,1,0
febrl3,0.76,1402,1,1,2,1,1,2,1
febrl3,0.76,1637,4,1,4,1,0,1,0
febrl3,0.76,1848,5,2,5,2,0,2,0
febrl3,0.76,1015,1,1,1,1,0,1,0
febrl3,0.76,1976,4,1,4,1,0,1,0
febrl3,0.76,1207,5,1,6,1,1,2,1
febrl3,0.76,1361,4,1,4,1,0,1,0
febrl3,0.76,1545,1,1,6,1,1,2,5
febrl3,0.76,1630,3,1,3,1,0,1,0
febrl3,0.76,609,6,1,6,1,0,1,0
febrl3,0.76,1375,4,1,9,1,1,2,5
febrl3,0.76,1214,2,1,2,1,0,1,0
febrl3,0.76,1916,1,1,1,1,0,1,0
febrl3,0.76,1606,1,1,1,1,0,1,0
febrl3,0.76,1938,4,1,4,1,0,1,0
febrl3,0.76,198,1,1,1,1,0,1,0
febrl3,0.76,494,1,1,1,1,0,1,0
febrl3,0.76,1467,5,1,5,1,0,1,0
febrl3,0.76,1770,4,1,4,1,0,1,0
febrl3,0.76,1504,2,1,2,1,0,1,0
febrl3,0.76,1178,1,1,1,1,0,1,0
febrl3,0.76,1406,1,1,1,1,0,1,0
febrl3,0.76,1765,4,1,4,1,0,1,0
febrl3,0.76,1926,1,1,1,1,0,1,0
febrl3,0.76,1731,1,1,1,1,0,1,0
febrl3,0.76,1242,6,1,6,1,0,1,0
febrl3,0.76,388,1,1,1,1,0,1,0
febrl3,0.76,597,1,1,1,1,0,1,0
febrl3,0.76,752,1,1,1,1,0,1,0
febrl3,0.76,1352,1,1,1,1,0,1,0
febrl3,0.76,400,5,1,5,1,0,1,0
febrl3,0.76,1085,3,1,3,1,0,1,0
febrl3,0.76,39,2,1,2,1,0,1,0
febrl3,0.76,267,4,1,4,1,0,1,0
febrl3,0.76,839,5,1,5,1,0,1,0
febrl3,0.76,82,3,1,3,1,0,1,0
febrl3,0.76,1203,2,1,2,1,0,1,0
febrl3,0.76,1939,2,1,2,1,0,1,0
febrl3,0.76,537,2,1,2,1,0,1,0
febrl3,0.76,303,2,1,2,1,0,1,0
febrl3,0.76,1645,1,1,1,1,0,1,0
febrl3,0.76,1121,2,1,2,1,0,1,0
febrl3,0.76,1565,2,1,2,1,0,1,0
febrl3,0.76,192,1,1,1,1,0,1,0
febrl3,0.76,1629,4,2,4,2,0,2,0
febrl3,0.76,1445,5,1,5,1,0,1,0
febrl3,0.76,699,1,1,1,1,0,1,0
febrl3,0.76,753,1,1,1,1,0,1,0
febrl3,0.76,996,3,1,3,1,0,1,0
febrl3,0.76,1153,1,1,1,1,0,1,0
febrl3,0.76,138,4,1,4,1,0,1,0
febrl3,0.76,934,2,1,2,1,0,1,0
febrl3,0.76,1350,1,1,1,1,0,1,0
febrl3,0.76,1513,3,1,3,1,0,1,0
febrl3,0.76,890,1,1,1,1,0,1,0
febrl3,0.76,1340,3,1,3,1,0,1,0
febrl3,0.76,314,3,1,3,1,0,1,0
febrl3,0.76,1154,2,1,2,1,0,1,0
febrl3,0.76,1335,5,1,5,1,0,1,0
febrl3,0.76,1803,1,1,1,1,0,1,0
febrl3,0.76,1089,1,1,1,1,0,1,0
febrl3,0.76,1493,5,2,7,2,1,3,2
febrl3,0.76,313,2,1,2,1,0,1,0
febrl3,0.76,1615,1,1,1,1,0,1,0
febrl3,0.76,955,1,1,1,1,0,1,0
febrl3,0.76,1793,2,1,2,1,0,1,0
febrl3,0.76,1768,1,1,1,1,0,1,0
febrl3,0.76,1226,2,1,2,1,0,1,0
febrl3,0.76,1808,4,1,4,1,0,1,0
febrl3,0.76,472,3,1,3,1,0,1,0
febrl3,0.76,1753,4,1,4,1,0,1,0
febrl3,0.76,418,2,1,2,1,0,1,0
febrl3,0.76,290,4,1,4,1,0,1,0
febrl3,0.76,1272,3,1,3,1,0,1,0
febrl3,0.76,1100,6,1,6,1,0,1,0
febrl3,0.76,148,3,1,3,1,0,1,0
febrl3,0.76,391,1,1,1,1,0,1,0
febrl3,0.76,1598,3,1,3,1,0,1,0
febrl3,0.76,760,4,1,4,1,0,1,0
febrl3,0.76,1165,4,1,4,1,0,1,0
febrl3,0.76,747,6,1,6,1,0,1,0
febrl3,0.76,1418,6,1,6,1,0,1,0
febrl3,0.76,1278,3,1,3,1,0,1,0
febrl3,0.76,1660,3,1,3,1,0,1,0
febrl3,0.76,489,6,1,6,1,0,1,0
febrl3,0.76,1483,1,1,1,1,0,1,0
febrl3,0.76,562,2,1,2,1,0,1,0
febrl3,0.76,1440,1,1,1,1,0,1,0
febrl3,0.76,1464,3,1,3,1,0,1,0
febrl3,0.76,104,2,1,2,1,0,1,0
febrl3,0.76,581,4,1,4,1,0,1,0
febrl3,0.76,1456,2,1,2,1,0,1,0
febrl3,0.76,58,3,1,3,1,0,1,0
febrl3,0.76,156,1,1,1,1,0,1,0
febrl3,0.76,1360,1,1,1,1,0,1,0
febrl3,0.76,234,1,1,1,1,0,1,0
febrl3,0.76,516,1,1,1,1,0,1,0
febrl3,0.76,131,2,1,2,1,0,1,0
febrl3,0.76,1809,3,1,3,1,0,1,0
febrl3,0.76,1970,3,2,3,2,0,2,0
febrl3,0.76,1229,4,1,4,1,0,1,0
febrl3,0.76,638,4,1,4,1,0,1,0
febrl3,0.76,143,5,2,5,2,0,2,0
febrl3,0.76,1657,6,1,6,1,0,1,0
febrl3,0.76,1609,1,1,1,1,0,1,0
febrl3,0.76,1370,2,1,2,1,0,1,0
febrl3,0.76,1914,1,1,1,1,0,1,0
febrl3,0.76,837,1,1,1,1,0,1,0
febrl3,0.76,859,4,1,4,1,0,1,0
febrl3,0.76,809,3,1,3,1,0,1,0
febrl3,0.76,1521,2,1,2,1,0,1,0
febrl3,0.76,897,4,1,4,1,0,1,0
febrl3,0.76,734,1,1,1,1,0,1,0
febrl3,0.76,930,1,1,1,1,0,1,0
febrl3,0.76,1099,2,1,2,1,0,1,0
febrl3,0.76,553,2,1,2,1,0,1,0
febrl3,0.76,913,1,1,1,1,0,1,0
febrl3,0.76,780,1,1,1,1,0,1,0
febrl3,0.76,1086,2,1,2,1,0,1,0
febrl3,0.76,1463,1,1,1,1,0,1,0
febrl3,0.76,1411,4,1,4,1,0,1,0
febrl3,0.76,1294,1,1,1,1,0,1,0
febrl3,0.76,1622,2,1,2,1,0,1,0
febrl3,0.76,1505,3,1,3,1,0,1,0
febrl3,0.76,1234,3,2,3,2,0,2,0
febrl3,0.76,1899,3,1,3,1,0,1,0
febrl3,0.76,414,1,1,1,1,0,1,0
febrl3,0.76,238,2,1,2,1,0,1,0
febrl3,0.76,180,3,1,3,1,0,1,0
febrl3,0.76,1983,6,1,6,1,0,1,0
febrl3,0.76,1828,1,1,1,1,0,1,0
febrl3,0.76,1084,3,1,3,1,0,1,0
febrl3,0.76,331,2,1,3,1,1,2,1
febrl3,0.76,1423,1,1,1,1,0,1,0
febrl3,0.76,862,5,1,5,1,0,1,0
febrl3,0.76,1254,1,1,1,1,0,1,0
febrl3,0.76,263,1,1,1,1,0,1,0
febrl3,0.76,1973,2,1,2,1,0,1,0
febrl3,0.76,1079,1,1,1,1,0,1,0
febrl3,0.76,1683,1,1,1,1,0,1,0
febrl3,0.76,1470,1,1,1,1,0,1,0
febrl3,0.76,936,2,1,2,1,0,1,0
febrl3,0.76,1665,6,1,6,1,0,1,0
febrl3,0.76,295,2,1,2,1,0,1,0
febrl3,0.76,7,5,1,5,1,0,1,0
febrl3,0.76,554,6,1,6,1,0,1,0
febrl3,0.76,1342,4,1,4,1,0,1,0
febrl3,0.76,1065,1,1,1,1,0,1,0
febrl3,0.76,857,1,1,1,1,0,1,0
febrl3,0.76,1488,3,1,3,1,0,1,0
febrl3,0.76,1712,1,1,1,1,0,1,0
febrl3,0.76,702,4,1,4,1,0,1,0
febrl3,0.76,1790,3,1,3,1,0,1,0
febrl3,0.76,1211,2,1,2,1,0,1,0
febrl3,0.76,706,1,1,1,1,0,1,0
febrl3,0.76,538,3,2,3,2,0,2,0
febrl3,0.76,1736,4,1,4,1,0,1,0
febrl3,0.76,1053,1,1,1,1,0,1,0
febrl3,0.76,307,1,1,1,1,0,1,0
febrl3,0.76,354,2,1,2,1,0,1,0
febrl3,0.76,1775,2,1,2,1,0,1,0
febrl3,0.76,1289,2,1,2,1,0,1,0
febrl3,0.76,1800,5,1,5,1,0,1,0
febrl3,0.76,946,1,1,1,1,0,1,0
febrl3,0.76,1107,1,1,1,1,0,1,0
febrl3,0.76,423,1,1,1,1,0,1,0
febrl3,0.76,1415,1,1,1,1,0,1,0
febrl3,0.76,1393,2,1,2,1,0,1,0
febrl3,0.76,1817,2,1,2,1,0,1,0
febrl3,0.76,1052,3,1,3,1,0,1,0
febrl3,0.76,796,6,1,6,1,0,1,0
