threshold,K,entity_id,deleted_atoms,touched_original_components,touched_original_nodes,deleted_group_tags,inserted_group_tags,d_w_empirical,changed_surviving_nodes
0.84,32,892,2,2,2,2,0,2,0
0.84,32,908,2,1,2,1,0,1,0
0.84,32,525,2,1,2,1,0,1,0
0.84,32,1074,1,1,1,1,0,1,0
0.84,32,1238,1,1,1,1,0,1,0
0.84,32,1593,1,1,1,1,0,1,0
0.84,32,739,2,1,2,1,0,1,0
0.84,32,1012,4,1,4,1,0,1,0
0.84,32,1405,1,1,1,1,0,1,0
0.84,32,1468,1,1,1,1,0,1,0
0.84,32,1176,3,1,3,1,0,1,0
0.84,32,617,1,1,1,1,0,1,0
0.84,32,873,3,1,3,1,0,1,0
0.84,32,1678,2,2,2,2,0,2,0
0.84,32,1188,1,1,1,1,0,1,0
0.84,32,453,2,1,2,1,0,1,0
0.84,32,1597,2,1,2,1,0,1,0
0.84,32,1237,1,1,1,1,0,1,0
0.84,32,1332,3,2,3,2,0,2,0
0.84,32,178,5,1,5,1,0,1,0
0.84,32,574,2,1,2,1,0,1,0
0.84,32,1034,4,1,4,1,0,1,0
0.84,32,19,1,1,1,1,0,1,0
0.84,32,1847,1,1,1,1,0,1,0
0.84,32,523,1,1,1,1,0,1,0
0.84,32,1060,1,1,1,1,0,1,0
0.84,32,588,1,1,1,1,0,1,0
0.84,32,641,5,1,5,1,0,1,0
0.84,32,1893,1,1,1,1,0,1,0
0.84,32,1599,1,1,1,1,0,1,0
0.84,32,1021,2,1,2,1,0,1,0
0.84,32,832,1,1,1,1,0,1,0
0.84,32,1000,3,1,3,1,0,1,0
0.84,32,1858,1,1,1,1,0,1,0
0.84,32,392,2,1,2,1,0,1,0
0.84,32,112,1,1,1,1,0,1,0
0.84,32,951,2,1,2,1,0,1,0
0.84,32,1558,1,1,1,1,0,1,0
0.84,32,1269,1,1,1,1,0,1,0
0.84,32,26,1,1,1,1,0,1,0
0.84,32,164,2,1,2,1,0,1,0
0.84,32,820,1,1,1,1,0,1,0
0.84,32,745,1,1,1,1,0,1,0
0.84,32,1594,2,1,2,1,0,1,0
0.84,32,748,2,1,2,1,0,1,0
0.84,32,1432,1,1,1,1,0,1,0
0.84,32,1172,1,1,1,1,0,1,0
0.84,32,680,1,1,1,1,0,1,0
0.84,32,1872,1,1,1,1,0,1,0
0.84,32,587,1,1,1,1,0,1,0
0.84,32,1201,2,1,2,1,0,1,0
0.84,32,1977,1,1,1,1,0,1,0
0.84,32,1252,3,1,3,1,0,1,0
0.84,32,456,4,1,4,1,0,1,0
0.84,32,1142,1,1,1,1,0,1,0
0.84,32,270,1,1,1,1,0,1,0
0.84,32,1984,1,1,1,1,0,1,0
0.84,32,493,1,1,1,1,0,1,0
0.84,32,221,1,1,1,1,0,1,0
0.84,32,463,1,1,1,1,0,1,0
0.84,32,205,1,1,1,1,0,1,0
0.84,32,1818,1,1,1,1,0,1,0
0.84,32,1900,1,1,1,1,0,1,0
0.84,32,1112,1,1,1,1,0,1,0
0.84,32,1741,1,1,1,1,0,1,0
0.84,32,1805,1,1,1,1,0,1,0
0.84,32,1580,1,1,1,1,0,1,0
0.84,32,1557,1,1,1,1,0,1,0
0.84,32,1315,1,1,1,1,0,1,0
0.84,32,782,3,1,3,1,0,1,0
0.84,32,1628,1,1,1,1,0,1,0
0.84,32,262,5,2,5,2,0,2,0
0.84,32,1472,2,1,2,1,0,1,0
0.84,32,38,3,2,3,2,0,2,0
0.84,32,1682,1,1,1,1,0,1,0
0.84,32,1807,1,1,1,1,0,1,0
0.84,32,976,6,2,6,2,0,2,0
0.84,32,1455,1,1,1,1,0,1,0
0.84,32,1595,1,1,1,1,0,1,0
0.84,32,1248,4,1,4,1,0,1,0
0.84,32,1719,1,1,1,1,0,1,0
0.84,32,1305,3,1,3,1,0,1,0
0.84,32,1891,1,1,1,1,0,1,0
0.84,32,1871,1,1,1,1,0,1,0
0.84,32,969,1,1,1,1,0,1,0
0.84,32,590,2,1,2,1,0,1,0
0.84,32,207,1,1,1,1,0,1,0
0.84,32,1913,1,1,1,1,0,1,0
0.84,32,1102,3,1,3,1,0,1,0
0.84,32,1658,1,1,1,1,0,1,0
0.84,32,986,1,1,1,1,0,1,0
0.84,32,1503,4,1,4,1,0,1,0
0.84,32,616,2,1,2,1,0,1,0
0.84,32,1844,2,1,2,1,0,1,0
0.84,32,1016,1,1,1,1,0,1,0
0.84,32,150,2,1,2,1,0,1,0
0.84,32,560,3,1,3,1,0,1,0
0.84,32,1168,2,1,2,1,0,1,0
0.84,32,789,3,1,3,1,0,1,0
0.84,32,881,3,1,3,1,0,1,0
0.84,32,644,1,1,1,1,0,1,0
0.84,32,1046,1,1,1,1,0,1,0
0.84,32,62,2,1,2,1,0,1,0
0.84,32,1779,6,1,6,1,0,1,0
0.84,32,1495,1,1,1,1,0,1,0
0.84,32,330,5,1,5,1,0,1,0
0.84,32,1184,1,1,1,1,0,1,0
0.84,32,1318,4,1,4,1,0,1,0
0.84,32,1351,1,1,1,1,0,1,0
0.84,32,339,1,1,1,1,0,1,0
0.84,32,101,1,1,1,1,0,1,0
0.84,32,840,1,1,1,1,0,1,0
0.84,32,906,1,1,1,1,0,1,0
0.84,32,858,1,1,1,1,0,1,0
0.84,32,1586,1,1,1,1,0,1,0
0.84,32,1381,3,1,3,1,0,1,0
0.84,32,721,5,2,5,2,0,2,0
0.84,32,953,1,1,1,1,0,1,0
0.84,32,727,1,1,1,1,0,1,0
0.84,32,1429,1,1,1,1,0,1,0
0.84,32,1250,3,1,3,1,0,1,0
0.84,32,1530,1,1,1,1,0,1,0
0.84,32,465,1,1,1,1,0,1,0
0.84,32,1330,1,1,1,1,0,1,0
0.84,32,513,1,1,1,1,0,1,0
0.84,32,625,1,1,1,1,0,1,0
0.84,32,1311,1,1,1,1,0,1,0
0.84,32,800,2,1,2,1,0,1,0
0.84,32,1796,2,1,2,1,0,1,0
0.84,32,222,1,1,1,1,0,1,0
0.84,32,409,1,1,1,1,0,1,0
0.84,32,317,1,1,1,1,0,1,0
0.84,32,72,1,1,1,1,0,1,0
0.84,32,940,1,1,1,1,0,1,0
0.84,32,722,1,1,1,1,0,1,0
0.84,32,1108,2,1,2,1,0,1,0
0.84,32,886,3,2,3,2,0,2,0
0.84,32,20,1,1,1,1,0,1,0
0.84,32,1724,1,1,1,1,0,1,0
0.84,32,471,1,1,1,1,0,1,0
0.84,32,1909,1,1,1,1,0,1,0
0.84,32,1189,1,1,1,1,0,1,0
0.84,32,864,1,1,1,1,0,1,0
0.84,32,1962,1,1,1,1,0,1,0
0.84,32,360,1,1,1,1,0,1,0
0.84,32,1974,2,1,2,1,0,1,0
0.84,32,1932,1,1,1,1,0,1,0
0.84,32,350,1,1,1,1,0,1,0
0.84,32,404,1,1,1,1,0,1,0
0.84,32,1163,2,1,2,1,0,1,0
0.84,32,1619,1,1,1,1,0,1,0
0.84,32,1051,2,1,2,1,0,1,0
0.84,32,30,1,1,1,1,0,1,0
0.84,32,363,1,1,1,1,0,1,0
0.84,32,225,1,1,1,1,0,1,0
0.84,32,1533,1,1,1,1,0,1,0
0.84,32,1377,3,1,3,1,0,1,0
0.84,32,185,1,1,1,1,0,1,0
0.84,32,53,1,1,1,1,0,1,0
0.84,32,692,1,1,1,1,0,1,0
0.84,32,822,2,2,2,2,0,2,0
0.84,32,22,2,2,2,2,0,2,0
0.84,32,664,3,1,3,1,0,1,0
0.84,32,349,2,1,2,1,0,1,0
0.84,32,135,3,1,3,1,0,1,0
0.84,32,1836,1,1,1,1,0,1,0
0.84,32,714,1,1,1,1,0,1,0
0.84,32,386,1,1,1,1,0,1,0
0.84,32,1474,1,1,1,1,0,1,0
0.84,32,466,1,1,1,1,0,1,0
0.84,32,1573,2,1,2,1,0,1,0
0.84,32,842,1,1,1,1,0,1,0
0.84,32,451,1,1,1,1,0,1,0
0.84,32,927,1,1,1,1,0,1,0
0.84,32,1199,1,1,1,1,0,1,0
0.84,32,781,2,1,2,1,0,1,0
0.84,32,448,1,1,1,1,0,1,0
0.84,32,1030,1,1,1,1,0,1,0
0.84,32,1409,1,1,1,1,0,1,0
0.84,32,1101,1,1,1,1,0,1,0
0.84,32,950,1,1,1,1,0,1,0
0.84,32,476,4,2,4,2,0,2,0
0.84,32,1239,1,1,1,1,0,1,0
0.84,32,736,1,1,1,1,0,1,0
0.84,32,1088,1,1,1,1,0,1,0
0.84,32,376,1,1,1,1,0,1,0
0.84,32,387,2,1,2,1,0,1,0
0.84,32,1574,3,1,3,1,0,1,0
0.84,32,1119,2,1,2,1,0,1,0
0.84,32,1167,1,1,1,1,0,1,0
0.84,32,34,1,1,1,1,0,1,0
0.84,32,379,1,1,1,1,0,1,0
0.84,32,0,1,1,1,1,0,1,0
0.84,32,1640,2,1,2,1,0,1,0
0.84,32,325,1,1,1,1,0,1,0
0.84,32,1519,1,1,1,1,0,1,0
0.84,32,1663,1,1,1,1,0,1,0
0.84,32,174,2,1,2,1,0,1,0
0.84,32,1551,1,1,1,1,0,1,0
0.84,32,1582,1,1,1,1,0,1,0
0.84,32,1922,3,1,3,1,0,1,0
0.84,32,206,1,1,1,1,0,1,0
0.84,32,1859,1,1,1,1,0,1,0
0.84,32,1964,1,1,1,1,0,1,0
0.84,32,792,1,1,1,1,0,1,0
0.84,32,1698,1,1,1,1,0,1,0
0.84,32,60,1,1,1,1,0,1,0
0.84,32,1098,1,1,1,1,0,1,0
0.84,32,154,1,1,1,1,0,1,0
0.84,32,119,2,1,2,1,0,1,0
0.84,32,1902,3,1,3,1,0,1,0
0.84,32,340,1,1,1,1,0,1,0
0.84,32,1702,1,1,1,1,0,1,0
0.84,32,1605,3,2,3,2,0,2,0
0.84,32,1206,1,1,1,1,0,1,0
0.84,32,1633,1,1,1,1,0,1,0
0.84,32,16,2,1,2,1,0,1,0
0.84,32,383,1,1,1,1,0,1,0
0.84,32,1096,1,1,1,1,0,1,0
0.84,32,95,2,2,2,2,0,2,0
0.84,32,117,3,1,3,1,0,1,0
0.84,32,1869,1,1,1,1,0,1,0
0.84,32,229,1,1,1,1,0,1,0
0.84,32,1325,1,1,1,1,0,1,0
0.84,32,1572,1,1,1,1,0,1,0
0.84,32,925,1,1,1,1,0,1,0
0.84,32,1235,1,1,1,1,0,1,0
0.84,32,1625,4,2,4,2,0,2,0
0.84,32,1110,1,1,1,1,0,1,0
0.84,32,333,1,1,1,1,0,1,0
0.84,32,1181,1,1,1,1,0,1,0
0.84,32,1705,1,1,1,1,0,1,0
0.84,32,1839,1,1,1,1,0,1,0
0.84,32,1055,1,1,1,1,0,1,0
0.84,32,1906,2,1,2,1,0,1,0
0.84,32,778,1,1,1,1,0,1,0
0.84,32,1854,1,1,1,1,0,1,0
0.84,32,621,2,1,2,1,0,1,0
0.84,32,843,1,1,1,1,0,1,0
0.84,32,1378,2,2,2,2,0,2,0
0.84,32,1431,1,1,1,1,0,1,0
0.84,32,1508,1,1,1,1,0,1,0
0.84,32,301,1,1,1,1,0,1,0
0.84,32,975,1,1,1,1,0,1,0
0.84,32,468,1,1,1,1,0,1,0
0.84,32,811,1,1,1,1,0,1,0
0.84,32,758,1,1,1,1,0,1,0
0.84,32,389,1,1,1,1,0,1,0
0.84,32,1090,1,1,1,1,0,1,0
0.84,32,1875,1,1,1,1,0,1,0
0.84,32,1563,1,1,1,1,0,1,0
0.84,32,1120,1,1,1,1,0,1,0
0.84,32,1386,1,1,1,1,0,1,0
0.84,32,1344,3,1,3,1,0,1,0
0.84,32,1608,2,1,2,1,0,1,0
0.84,32,1636,2,1,2,1,0,1,0
0.84,32,357,2,1,2,1,0,1,0
0.84,32,1754,1,1,1,1,0,1,0
0.84,32,741,1,1,1,1,0,1,0
0.84,32,1187,1,1,1,1,0,1,0
0.84,32,669,4,1,4,1,0,1,0
0.84,32,1997,1,1,1,1,0,1,0
0.84,32,728,1,1,1,1,0,1,0
0.84,32,956,1,1,1,1,0,1,0
0.84,32,1293,3,1,3,1,0,1,0
0.84,32,183,1,1,1,1,0,1,0
0.84,32,1208,1,1,1,1,0,1,0
0.84,32,1404,2,1,2,1,0,1,0
0.84,32,1309,1,1,1,1,0,1,0
0.84,32,1139,1,1,1,1,0,1,0
0.84,32,1934,2,1,2,1,0,1,0
0.84,32,110,1,1,1,1,0,1,0
0.84,32,1356,1,1,1,1,0,1,0
0.84,32,754,1,1,1,1,0,1,0
0.84,32,1982,2,1,2,1,0,1,0
0.84,32,1841,1,1,1,1,0,1,0
0.84,32,1787,1,1,1,1,0,1,0
0.84,32,1874,1,1,1,1,0,1,0
0.84,32,405,1,1,1,1,0,1,0
0.84,32,902,2,2,2,2,0,2,0
0.84,32,417,1,1,1,1,0,1,0
0.84,32,69,2,1,2,1,0,1,0
0.84,32,1507,1,1,1,1,0,1,0
0.84,32,1192,1,1,1,1,0,1,0
0.84,32,1734,1,1,1,1,0,1,0
0.84,32,1601,2,1,2,1,0,1,0
0.84,32,1064,1,1,1,1,0,1,0
0.84,32,1267,1,1,1,1,0,1,0
0.84,32,1284,1,1,1,1,0,1,0
0.84,32,1774,1,1,1,1,0,1,0
0.84,32,1321,2,1,2,1,0,1,0
0.84,32,1675,1,1,1,1,0,1,0
0.84,32,1656,2,1,2,1,0,1,0
0.84,32,1240,2,2,2,2,0,2,0
0.84,32,814,1,1,1,1,0,1,0
0.84,32,420,1,1,1,1,0,1,0
0.84,32,422,1,1,1,1,0,1,0
0.84,32,1010,1,1,1,1,0,1,0
0.84,32,1884,1,1,1,1,0,1,0
0.84,32,884,1,1,1,1,0,1,0
0.84,32,1104,3,1,3,1,0,1,0
0.84,32,1759,1,1,1,1,0,1,0
0.84,32,726,1,1,1,1,0,1,0
0.84,32,1005,1,1,1,1,0,1,0
0.84,32,1556,1,1,1,1,0,1,0
0.84,32,563,1,1,1,1,0,1,0
0.84,32,746,2,2,2,2,0,2,0
0.84,32,134,1,1,1,1,0,1,0
0.84,32,399,2,1,2,1,0,1,0
0.84,32,622,1,1,1,1,0,1,0
0.84,32,220,1,1,1,1,0,1,0
0.84,32,113,1,1,1,1,0,1,0
0.84,32,1923,2,1,2,1,0,1,0
0.84,32,1798,1,1,1,1,0,1,0
0.84,32,1843,1,1,1,1,0,1,0
0.84,32,1038,1,1,1,1,0,1,0
0.84,32,1261,4,2,4,2,0,2,0
0.84,32,65,1,1,1,1,0,1,0
0.84,32,1624,4,1,4,1,0,1,0
0.84,32,51,1,1,1,1,0,1,0
0.84,32,1535,1,1,1,1,0,1,0
0.84,32,1019,1,1,1,1,0,1,0
0.84,32,556,1,1,1,1,0,1,0
0.84,32,492,1,1,1,1,0,1,0
0.84,32,1358,1,1,1,1,0,1,0
0.84,32,240,1,1,1,1,0,1,0
0.84,32,998,1,1,1,1,0,1,0
0.84,32,1819,1,1,1,1,0,1,0
0.84,32,40,1,1,1,1,0,1,0
0.84,32,1449,1,1,1,1,0,1,0
0.84,32,1328,1,1,1,1,0,1,0
0.84,32,1422,2,1,2,1,0,1,0
0.84,32,815,1,1,1,1,0,1,0
0.84,32,831,1,1,1,1,0,1,0
0.84,32,1095,2,1,2,1,0,1,0
0.84,32,68,4,2,4,2,0,2,0
0.84,32,608,1,1,1,1,0,1,0
0.84,32,903,2,1,2,1,0,1,0
0.84,32,1516,1,1,1,1,0,1,0
0.84,32,1396,1,1,1,1,0,1,0
0.84,32,613,2,1,2,1,0,1,0
0.84,32,1339,1,1,1,1,0,1,0
0.84,32,1896,1,1,1,1,0,1,0
0.84,32,1713,1,1,1,1,0,1,0
0.84,32,791,2,1,2,1,0,1,0
0.84,32,1349,1,1,1,1,0,1,0
0.84,32,235,2,1,2,1,0,1,0
0.84,32,1524,1,1,1,1,0,1,0
0.84,32,1885,1,1,1,1,0,1,0
0.84,32,626,3,1,3,1,0,1,0
0.84,32,984,1,1,1,1,0,1,0
0.84,32,1955,1,1,1,1,0,1,0
0.84,32,695,2,1,2,1,0,1,0
0.84,32,1935,1,1,1,1,0,1,0
0.84,32,1291,2,1,2,1,0,1,0
0.84,32,1137,1,1,1,1,0,1,0
0.84,32,425,1,1,1,1,0,1,0
0.84,32,94,2,1,2,1,0,1,0
0.84,32,273,1,1,1,1,0,1,0
0.84,32,181,1,1,1,1,0,1,0
0.84,32,1998,1,1,1,1,0,1,0
0.84,32,663,1,1,1,1,0,1,0
0.84,32,1933,1,1,1,1,0,1,0
0.84,32,1898,1,1,1,1,0,1,0
0.84,32,1887,1,1,1,1,0,1,0
0.84,32,1542,1,1,1,1,0,1,0
0.84,32,45,1,1,1,1,0,1,0
0.84,32,1326,1,1,1,1,0,1,0
0.84,32,565,1,1,1,1,0,1,0
0.84,32,1149,1,1,1,1,0,1,0
0.84,32,1380,1,1,1,1,0,1,0
0.84,32,1653,1,1,1,1,0,1,0
0.84,32,377,1,1,1,1,0,1,0
0.84,32,1856,1,1,1,1,0,1,0
0.84,32,518,1,1,1,1,0,1,0
0.84,32,1631,1,1,1,1,0,1,0
0.84,32,271,1,1,1,1,0,1,0
0.84,32,1638,1,1,1,1,0,1,0
0.84,32,132,1,1,1,1,0,1,0
0.84,32,1659,1,1,1,1,0,1,0
0.84,32,1395,1,1,1,1,0,1,0
0.84,32,226,1,1,1,1,0,1,0
0.84,32,768,1,1,1,1,0,1,0
0.84,32,1020,1,1,1,1,0,1,0
0.84,32,1327,2,1,2,1,0,1,0
0.84,32,1106,1,1,1,1,0,1,0
0.84,32,1738,1,1,1,1,0,1,0
0.84,32,1592,1,1,1,1,0,1,0
0.84,32,1634,1,1,1,1,0,1,0
0.84,32,1529,2,1,2,1,0,1,0
0.84,32,580,1,1,1,1,0,1,0
0.84,32,1846,2,1,2,1,0,1,0
0.84,32,1866,1,1,1,1,0,1,0
0.84,32,163,2,1,2,1,0,1,0
0.84,32,1733,1,1,1,1,0,1,0
0.84,32,488,1,1,1,1,0,1,0
0.84,32,1613,1,1,1,1,0,1,0
0.84,32,989,1,1,1,1,0,1,0
0.84,32,730,1,1,1,1,0,1,0
0.84,32,1480,1,1,1,1,0,1,0
0.84,32,407,1,1,1,1,0,1,0
0.84,32,1849,1,1,1,1,0,1,0
0.84,32,806,1,1,1,1,0,1,0
0.84,32,589,1,1,1,1,0,1,0
0.84,32,994,1,1,1,1,0,1,0
0.84,32,162,1,1,1,1,0,1,0
0.84,32,740,1,1,6,1,1,2,5
0.84,32,424,1,1,1,1,0,1,0
0.84,32,1676,1,1,1,1,0,1,0
0.84,32,1170,1,1,1,1,0,1,0
0.84,32,1627,1,1,1,1,0,1,0
0.84,32,654,1,1,1,1,0,1,0
0.84,32,431,1,1,1,1,0,1,0
0.84,32,1169,1,1,1,1,0,1,0
0.84,32,227,1,1,1,1,0,1,0
0.84,32,441,1,1,1,1,0,1,0
0.84,32,469,1,1,1,1,0,1,0
0.84,32,1700,1,1,1,1,0,1,0
0.84,32,172,1,1,1,1,0,1,0
0.84,32,1927,1,1,1,1,0,1,0
0.84,32,298,1,1,1,1,0,1,0
0.84,32,149,1,1,1,1,0,1,0
0.84,32,335,1,1,1,1,0,1,0
0.84,32,966,1,1,1,1,0,1,0
0.84,32,783,1,1,1,1,0,1,0
0.84,32,578,1,1,1,1,0,1,0
0.84,32,487,1,1,1,1,0,1,0
0.84,32,1650,1,1,1,1,0,1,0
0.84,32,1209,1,1,1,1,0,1,0
0.84,32,496,1,1,1,1,0,1,0
0.84,32,535,1,1,1,1,0,1,0
0.84,32,1197,1,1,1,1,0,1,0
0.84,32,1666,1,1,1,1,0,1,0
0.84,32,308,1,1,1,1,0,1,0
0.84,32,1732,1,1,1,1,0,1,0
0.84,32,322,1,1,1,1,0,1,0
0.84,32,191,1,1,1,1,0,1,0
0.84,32,168,1,1,1,1,0,1,0
0.84,32,1735,1,1,1,1,0,1,0
0.84,32,1282,2,2,2,2,0,2,0
0.84,32,798,1,1,1,1,0,1,0
0.84,32,345,1,1,1,1,0,1,0
0.84,32,1317,1,1,1,1,0,1,0
0.84,32,742,1,1,1,1,0,1,0
0.84,32,690,1,1,1,1,0,1,0
0.84,32,213,1,1,1,1,0,1,0
0.84,32,484,1,1,1,1,0,1,0
0.84,32,1400,1,1,1,1,0,1,0
0.84,32,136,1,1,1,1,0,1,0
0.84,32,1441,1,1,1,1,0,1,0
0.84,32,1194,1,1,1,1,0,1,0
0.84,32,1952,1,1,1,1,0,1,0
0.84,32,1008,1,1,1,1,0,1,0
0.84,32,889,1,1,1,1,0,1,0
0.84,32,1391,1,1,1,1,0,1,0
0.84,32,93,1,1,1,1,0,1,0
0.84,32,1792,1,1,1,1,0,1,0
0.84,32,506,1,1,1,1,0,1,0
0.84,32,949,1,1,1,1,0,1,0
0.84,32,1701,1,1,1,1,0,1,0
0.84,32,311,1,1,1,1,0,1,0
0.84,32,689,1,1,1,1,0,1,0
0.84,32,521,2,1,2,1,0,1,0
0.84,32,429,1,1,1,1,0,1,0
0.84,32,122,1,1,1,1,0,1,0
0.84,32,504,1,1,1,1,0,1,0
0.84,32,1751,1,1,1,1,0,1,0
0.84,32,88,1,1,1,1,0,1,0
0.84,32,756,1,1,1,1,0,1,0
0.84,32,1552,1,1,1,1,0,1,0
0.84,32,939,2,1,2,1,0,1,0
0.84,32,490,1,1,1,1,0,1,0
0.84,32,787,1,1,1,1,0,1,0
0.84,32,1748,1,1,1,1,0,1,0
0.84,32,1687,1,1,1,1,0,1,0
0.84,32,1679,1,1,1,1,0,1,0
0.84,32,1956,2,1,2,1,0,1,0
0.84,32,1372,1,1,1,1,0,1,0
0.84,32,214,2,1,2,1,0,1,0
0.84,32,1752,1,1,1,1,0,1,0
0.84,32,999,1,1,1,1,0,1,0
0.84,32,1861,1,1,1,1,0,1,0
0.84,32,776,1,1,1,1,0,1,0
0.84,32,18,1,1,1,1,0,1,0
0.84,32,1649,1,1,1,1,0,1,0
0.84,32,1171,1,1,1,1,0,1,0
0.84,32,648,1,1,1,1,0,1,0
0.84,32,852,1,1,1,1,0,1,0
0.84,32,1677,1,1,1,1,0,1,0
0.84,32,36,1,1,1,1,0,1,0
0.84,32,1049,1,1,1,1,0,1,0
0.84,32,241,1,1,1,1,0,1,0
0.84,32,1198,1,1,1,1,0,1,0
0.84,32,813,1,1,1,1,0,1,0
0.84,32,1888,1,1,1,1,0,1,0
0.84,32,1283,1,1,1,1,0,1,0
0.84,32,630,1,1,1,1,0,1,0
0.84,32,1435,2,1,2,1,0,1,0
0.84,32,851,1,1,1,1,0,1,0
0.84,32,938,1,1,1,1,0,1,0
0.84,32,1461,1,1,1,1,0,1,0
0.84,32,1195,1,1,1,1,0,1,0
0.84,32,536,1,1,1,1,0,1,0
0.84,32,1833,1,1,1,1,0,1,0
0.84,32,1661,1,1,1,1,0,1,0
0.84,32,1458,1,1,1,1,0,1,0
0.84,32,265,1,1,1,1,0,1,0
0.84,32,870,1,1,1,1,0,1,0
0.84,32,1477,1,1,1,1,0,1,0
0.84,32,502,1,1,1,1,0,1,0
0.88,2,1496,1,1,1,1,0,1,0
0.88,2,552,5,1,5,5,0,5,0
0.88,2,988,3,2,3,2,0,2,0
0.88,2,1716,4,1,4,4,0,4,0
0.88,2,1213,1,1,1,1,0,1,0
0.88,2,193,1,1,1,1,0,1,0
0.88,2,264,3,1,3,3,0,3,0
0.88,2,1695,5,2,5,5,0,5,0
0.88,2,875,2,1,2,1,0,1,0
0.88,2,1778,3,1,3,3,0,3,0
0.88,2,1696,3,1,3,3,0,3,0
0.88,2,382,3,1,3,3,0,3,0
0.88,2,442,2,1,2,1,0,1,0
0.88,2,1671,5,1,5,5,0,5,0
0.88,2,1816,3,1,3,3,0,3,0
0.88,2,459,6,2,6,6,0,6,0
0.88,2,1881,3,1,3,3,0,3,0
0.88,2,729,2,1,2,1,0,1,0
0.88,2,575,5,1,5,5,0,5,0
0.88,2,1688,1,1,1,1,0,1,0
0.88,2,292,2,1,2,1,0,1,0
0.88,2,834,3,2,3,2,0,2,0
0.88,2,1943,2,1,2,1,0,1,0
0.88,2,1611,4,1,4,4,0,4,0
0.88,2,1706,4,2,4,4,0,4,0
0.88,2,462,1,1,1,1,0,1,0
0.88,2,1626,1,1,1,1,0,1,0
0.88,2,408,4,2,4,4,0,4,0
0.88,2,1224,2,1,2,1,0,1,0
0.88,2,1561,6,1,6,6,0,6,0
0.88,2,1723,4,1,4,4,0,4,0
0.88,2,182,1,1,1,1,0,1,0
0.88,2,1781,2,1,2,1,0,1,0
0.88,2,1614,2,1,2,1,0,1,0
0.88,2,885,6,1,6,6,0,6,0
0.88,2,1690,4,1,4,4,0,4,0
0.88,2,1217,5,2,5,5,0,5,0
0.88,2,1830,4,1,4,4,0,4,0
0.88,2,208,2,2,2,2,0,2,0
0.88,2,32,2,1,2,1,0,1,0
0.88,2,799,5,1,5,5,0,5,0
0.88,2,856,2,1,2,1,0,1,0
0.88,2,1128,6,2,6,6,0,6,0
0.88,2,365,3,1,3,3,0,3,0
0.88,2,642,6,1,6,6,0,6,0
0.88,2,854,2,1,2,1,0,1,0
0.88,2,421,6,1,6,6,0,6,0
0.88,2,1560,6,1,6,6,0,6,0
0.88,2,1929,3,1,3,3,0,3,0
0.88,2,1992,3,1,3,3,0,3,0
0.88,2,1693,3,1,3,3,0,3,0
0.88,2,665,2,1,2,1,0,1,0
0.88,2,501,1,1,1,1,0,1,0
0.88,2,1057,4,1,4,4,0,4,0
0.88,2,561,4,1,4,4,0,4,0
0.88,2,540,6,1,6,6,0,6,0
0.88,2,636,6,1,6,6,0,6,0
0.88,2,918,5,1,5,5,0,5,0
0.88,2,929,3,1,3,3,0,3,0
0.88,2,1489,4,2,4,4,0,4,0
0.88,2,427,6,1,6,6,0,6,0
0.88,2,15,1,1,1,1,0,1,0
0.88,2,316,6,3,6,6,0,6,0
0.88,2,1498,6,2,6,5,0,5,0
0.88,2,910,3,1,3,3,0,3,0
0.88,2,1355,2,1,2,1,0,1,0
0.88,2,1648,5,2,5,5,0,5,0
0.88,2,658,4,1,4,4,0,4,0
0.88,2,1190,3,1,3,3,0,3,0
0.88,2,1876,2,1,2,1,0,1,0
0.88,2,305,3,1,3,3,0,3,0
0.88,2,152,4,1,4,4,0,4,0
0.88,2,1829,3,1,3,3,0,3,0
0.88,2,805,5,1,5,5,0,5,0
0.88,2,480,3,1,3,3,0,3,0
0.88,2,1200,6,1,6,6,0,6,0
0.88,2,717,1,1,1,1,0,1,0
0.88,2,618,5,1,5,5,0,5,0
0.88,2,1509,2,1,2,1,0,1,0
0.88,2,1368,2,1,2,1,0,1,0
0.88,2,879,6,2,6,6,0,6,0
0.88,2,1668,5,2,5,5,0,5,0
0.88,2,794,2,1,2,1,0,1,0
0.88,2,1917,6,1,6,6,0,6,0
0.88,2,1081,3,1,3,3,0,3,0
0.88,2,568,3,1,3,3,0,3,0
0.88,2,1333,1,1,1,1,0,1,0
0.88,2,368,2,1,2,1,0,1,0
0.88,2,666,6,2,6,6,0,6,0
0.88,2,1991,6,1,6,6,0,6,0
0.88,2,1878,1,1,1,1,0,1,0
0.88,2,528,6,2,6,6,0,6,0
0.88,2,1180,2,2,2,2,0,2,0
0.88,2,1794,1,1,1,1,0,1,0
0.88,2,1130,3,1,3,3,0,3,0
0.88,2,569,5,1,5,5,0,5,0
0.88,2,860,2,1,2,1,0,1,0
0.88,2,1667,3,2,3,2,0,2,0
0.88,2,1337,5,1,5,5,0,5,0
0.88,2,1901,4,1,4,4,0,4,0
0.88,2,125,5,1,5,5,0,5,0
0.88,2,78,2,1,2,1,0,1,0
0.88,2,1685,1,1,1,1,0,1,0
0.88,2,1953,6,3,6,6,0,6,0
0.88,2,115,1,1,1,1,0,1,0
0.88,2,1068,1,1,1,1,0,1,0
0.88,2,1981,4,1,4,4,0,4,0
0.88,2,479,4,1,4,4,0,4,0
