dataset,replicate,seed,method,active_residual_units,residual_clip_saturation_rate,residual_norm_share,round,saturated_residual_units
femnist,8,108,handle-only-drop-residual,0,,0.0,39,0
femnist,8,108,handle-only-drop-residual,0,,0.0,40,0
femnist,8,108,handle-only-drop-residual,0,,0.0,41,0
femnist,8,108,handle-only-drop-residual,0,,0.0,42,0
femnist,8,108,handle-only-drop-residual,0,,0.0,43,0
femnist,8,108,handle-only-drop-residual,0,,0.0,44,0
femnist,8,108,handle-only-drop-residual,0,,0.0,45,0
femnist,8,108,handle-only-drop-residual,0,,0.0,46,0
femnist,8,108,handle-only-drop-residual,0,,0.0,47,0
femnist,8,108,handle-only-drop-residual,0,,0.0,48,0
femnist,8,108,handle-only-drop-residual,0,,0.0,49,0
femnist,8,108,handle-only-drop-residual,0,,0.0,50,0
femnist,8,108,stable-local-fallback,399,1.0,1.0,1,399
femnist,8,108,stable-local-fallback,398,1.0,1.0,2,398
femnist,8,108,stable-local-fallback,416,1.0,1.0,3,416
femnist,8,108,stable-local-fallback,408,1.0,1.0,4,408
femnist,8,108,stable-local-fallback,411,1.0,1.0,5,411
femnist,8,108,stable-local-fallback,405,1.0,1.0,6,405
femnist,8,108,stable-local-fallback,415,1.0,1.0,7,415
femnist,8,108,stable-local-fallback,403,1.0,1.0,8,403
femnist,8,108,stable-local-fallback,409,1.0,1.0,9,409
femnist,8,108,stable-local-fallback,417,1.0,1.0,10,417
femnist,8,108,stable-local-fallback,404,1.0,1.0,11,404
femnist,8,108,stable-local-fallback,401,1.0,1.0,12,401
femnist,8,108,stable-local-fallback,412,1.0,1.0,13,412
femnist,8,108,stable-local-fallback,410,1.0,1.0,14,410
femnist,8,108,stable-local-fallback,419,1.0,1.0,15,419
femnist,8,108,stable-local-fallback,413,1.0,1.0,16,413
femnist,8,108,stable-local-fallback,412,1.0,1.0,17,412
femnist,8,108,stable-local-fallback,400,1.0,1.0,18,400
femnist,8,108,stable-local-fallback,401,1.0,1.0,19,401
femnist,8,108,stable-local-fallback,403,1.0,1.0,20,403
femnist,8,108,stable-local-fallback,409,1.0,1.0,21,409
femnist,8,108,stable-local-fallback,422,1.0,1.0,22,422
femnist,8,108,stable-local-fallback,418,1.0,1.0,23,418
femnist,8,108,stable-local-fallback,408,1.0,1.0,24,408
femnist,8,108,stable-local-fallback,419,1.0,1.0,25,419
femnist,8,108,stable-local-fallback,394,1.0,1.0,26,394
femnist,8,108,stable-local-fallback,405,1.0,1.0,27,405
femnist,8,108,stable-local-fallback,416,1.0,1.0,28,416
femnist,8,108,stable-local-fallback,403,1.0,1.0,29,403
femnist,8,108,stable-local-fallback,394,1.0,1.0,30,394
femnist,8,108,stable-local-fallback,401,1.0,1.0,31,401
femnist,8,108,stable-local-fallback,413,1.0,1.0,32,413
femnist,8,108,stable-local-fallback,414,1.0,1.0,33,414
femnist,8,108,stable-local-fallback,418,1.0,1.0,34,418
femnist,8,108,stable-local-fallback,408,1.0,1.0,35,408
femnist,8,108,stable-local-fallback,404,1.0,1.0,36,404
femnist,8,108,stable-local-fallback,406,1.0,1.0,37,406
femnist,8,108,stable-local-fallback,401,1.0,1.0,38,401
femnist,8,108,stable-local-fallback,398,1.0,1.0,39,398
femnist,8,108,stable-local-fallback,416,1.0,1.0,40,416
femnist,8,108,stable-local-fallback,414,1.0,1.0,41,414
femnist,8,108,stable-local-fallback,412,1.0,1.0,42,412
femnist,8,108,stable-local-fallback,407,1.0,1.0,43,407
femnist,8,108,stable-local-fallback,407,1.0,1.0,44,407
femnist,8,108,stable-local-fallback,415,1.0,1.0,45,415
femnist,8,108,stable-local-fallback,406,1.0,1.0,46,406
femnist,8,108,stable-local-fallback,407,1.0,1.0,47,407
femnist,8,108,stable-local-fallback,405,1.0,1.0,48,405
femnist,8,108,stable-local-fallback,413,1.0,1.0,49,413
femnist,8,108,stable-local-fallback,407,1.0,1.0,50,407
femnist,9,109,naive-recalibrated-2c,332,1.0,0.2529323087105195,1,332
femnist,9,109,naive-recalibrated-2c,312,1.0,0.2836453109529499,2,312
femnist,9,109,naive-recalibrated-2c,323,1.0,0.3140445055449764,3,323
femnist,9,109,naive-recalibrated-2c,317,1.0,0.2555876673094604,4,317
femnist,9,109,naive-recalibrated-2c,334,1.0,0.3556987238441007,5,334
femnist,9,109,naive-recalibrated-2c,306,1.0,0.24198495845961068,6,306
femnist,9,109,naive-recalibrated-2c,322,1.0,0.2949257935756995,7,322
femnist,9,109,naive-recalibrated-2c,326,1.0,0.3204264351425635,8,326
femnist,9,109,naive-recalibrated-2c,329,1.0,0.21169954969008883,9,329
femnist,9,109,naive-recalibrated-2c,311,1.0,0.26192215558157445,10,311
femnist,9,109,naive-recalibrated-2c,317,1.0,0.30676025368218574,11,317
femnist,9,109,naive-recalibrated-2c,327,1.0,0.2653777278213153,12,327
femnist,9,109,naive-recalibrated-2c,328,1.0,0.33858393366531137,13,328
femnist,9,109,naive-recalibrated-2c,317,1.0,0.2883708768081587,14,317
femnist,9,109,naive-recalibrated-2c,320,1.0,0.3300376442036134,15,320
femnist,9,109,naive-recalibrated-2c,334,1.0,0.3156595756694305,16,334
femnist,9,109,naive-recalibrated-2c,311,1.0,0.26147363371424676,17,311
femnist,9,109,naive-recalibrated-2c,300,1.0,0.2981704668246141,18,300
femnist,9,109,naive-recalibrated-2c,307,1.0,0.2923309461258862,19,307
femnist,9,109,naive-recalibrated-2c,323,1.0,0.3206400601010096,20,323
femnist,9,109,naive-recalibrated-2c,307,1.0,0.30371578467037247,21,307
femnist,9,109,naive-recalibrated-2c,302,1.0,0.28919962344282507,22,302
femnist,9,109,naive-recalibrated-2c,313,1.0,0.2645728371927331,23,313
femnist,9,109,naive-recalibrated-2c,323,1.0,0.28878639417449725,24,323
femnist,9,109,naive-recalibrated-2c,337,1.0,0.33196688392719226,25,337
femnist,9,109,naive-recalibrated-2c,321,1.0,0.3344469461809727,26,321
femnist,9,109,naive-recalibrated-2c,321,1.0,0.3138576829040616,27,321
femnist,9,109,naive-recalibrated-2c,318,1.0,0.2985261435192835,28,318
femnist,9,109,naive-recalibrated-2c,321,1.0,0.3252113818978363,29,321
femnist,9,109,naive-recalibrated-2c,307,1.0,0.3233615181733378,30,307
femnist,9,109,naive-recalibrated-2c,307,1.0,0.2625369229074589,31,307
femnist,9,109,naive-recalibrated-2c,326,1.0,0.3226703267880632,32,326
femnist,9,109,naive-recalibrated-2c,331,1.0,0.3590406073462853,33,331
femnist,9,109,naive-recalibrated-2c,320,1.0,0.35678075873993886,34,320
femnist,9,109,naive-recalibrated-2c,317,1.0,0.23109552042578346,35,317
femnist,9,109,naive-recalibrated-2c,313,1.0,0.3466423404174012,36,313
femnist,9,109,naive-recalibrated-2c,307,1.0,0.3205903068964948,37,307
femnist,9,109,naive-recalibrated-2c,320,1.0,0.2980724260089824,38,320
femnist,9,109,naive-recalibrated-2c,311,1.0,0.35549427355547725,39,311
femnist,9,109,naive-recalibrated-2c,334,1.0,0.390336991412949,40,334
femnist,9,109,naive-recalibrated-2c,329,1.0,0.3813649519939651,41,329
femnist,9,109,naive-recalibrated-2c,303,1.0,0.316153743532487,42,303
femnist,9,109,naive-recalibrated-2c,306,1.0,0.3162677200237969,43,306
femnist,9,109,naive-recalibrated-2c,311,1.0,0.28190048717223504,44,311
femnist,9,109,naive-recalibrated-2c,327,1.0,0.34296300147838876,45,327
femnist,9,109,naive-recalibrated-2c,332,1.0,0.3974921312979206,46,332
femnist,9,109,naive-recalibrated-2c,314,1.0,0.3014499329685217,47,314
femnist,9,109,naive-recalibrated-2c,332,1.0,0.36499925614741036,48,332
femnist,9,109,naive-recalibrated-2c,318,1.0,0.3167621285814995,49,318
femnist,9,109,naive-recalibrated-2c,326,1.0,0.31147493511476537,50,326
femnist,9,109,handle-only-drop-residual,0,,0.0,1,0
femnist,9,109,handle-only-drop-residual,0,,0.0,2,0
femnist,9,109,handle-only-drop-residual,0,,0.0,3,0
femnist,9,109,handle-only-drop-residual,0,,0.0,4,0
femnist,9,109,handle-only-drop-residual,0,,0.0,5,0
femnist,9,109,handle-only-drop-residual,0,,0.0,6,0
femnist,9,109,handle-only-drop-residual,0,,0.0,7,0
femnist,9,109,handle-only-drop-residual,0,,0.0,8,0
femnist,9,109,handle-only-drop-residual,0,,0.0,9,0
femnist,9,109,handle-only-drop-residual,0,,0.0,10,0
femnist,9,109,handle-only-drop-residual,0,,0.0,11,0
femnist,9,109,handle-only-drop-residual,0,,0.0,12,0
femnist,9,109,handle-only-drop-residual,0,,0.0,13,0
femnist,9,109,handle-only-drop-residual,0,,0.0,14,0
femnist,9,109,handle-only-drop-residual,0,,0.0,15,0
femnist,9,109,handle-only-drop-residual,0,,0.0,16,0
femnist,9,109,handle-only-drop-residual,0,,0.0,17,0
femnist,9,109,handle-only-drop-residual,0,,0.0,18,0
femnist,9,109,handle-only-drop-residual,0,,0.0,19,0
femnist,9,109,handle-only-drop-residual,0,,0.0,20,0
femnist,9,109,handle-only-drop-residual,0,,0.0,21,0
femnist,9,109,handle-only-drop-residual,0,,0.0,22,0
femnist,9,109,handle-only-drop-residual,0,,0.0,23,0
femnist,9,109,handle-only-drop-residual,0,,0.0,24,0
femnist,9,109,handle-only-drop-residual,0,,0.0,25,0
femnist,9,109,handle-only-drop-residual,0,,0.0,26,0
femnist,9,109,handle-only-drop-residual,0,,0.0,27,0
femnist,9,109,handle-only-drop-residual,0,,0.0,28,0
femnist,9,109,handle-only-drop-residual,0,,0.0,29,0
femnist,9,109,handle-only-drop-residual,0,,0.0,30,0
femnist,9,109,handle-only-drop-residual,0,,0.0,31,0
femnist,9,109,handle-only-drop-residual,0,,0.0,32,0
femnist,9,109,handle-only-drop-residual,0,,0.0,33,0
femnist,9,109,handle-only-drop-residual,0,,0.0,34,0
femnist,9,109,handle-only-drop-residual,0,,0.0,35,0
femnist,9,109,handle-only-drop-residual,0,,0.0,36,0
femnist,9,109,handle-only-drop-residual,0,,0.0,37,0
femnist,9,109,handle-only-drop-residual,0,,0.0,38,0
femnist,9,109,handle-only-drop-residual,0,,0.0,39,0
femnist,9,109,handle-only-drop-residual,0,,0.0,40,0
femnist,9,109,handle-only-drop-residual,0,,0.0,41,0
femnist,9,109,handle-only-drop-residual,0,,0.0,42,0
femnist,9,109,handle-only-drop-residual,0,,0.0,43,0
femnist,9,109,handle-only-drop-residual,0,,0.0,44,0
femnist,9,109,handle-only-drop-residual,0,,0.0,45,0
femnist,9,109,handle-only-drop-residual,0,,0.0,46,0
femnist,9,109,handle-only-drop-residual,0,,0.0,47,0
femnist,9,109,handle-only-drop-residual,0,,0.0,48,0
femnist,9,109,handle-only-drop-residual,0,,0.0,49,0
femnist,9,109,handle-only-drop-residual,0,,0.0,50,0
femnist,9,109,stable-local-fallback,409,1.0,1.0,1,409
femnist,9,109,stable-local-fallback,410,1.0,1.0,2,410
femnist,9,109,stable-local-fallback,415,1.0,1.0,3,415
femnist,9,109,stable-local-fallback,407,1.0,1.0,4,407
femnist,9,109,stable-local-fallback,423,1.0,1.0,5,423
femnist,9,109,stable-local-fallback,418,1.0,1.0,6,418
femnist,9,109,stable-local-fallback,414,1.0,1.0,7,414
femnist,9,109,stable-local-fallback,409,1.0,1.0,8,409
femnist,9,109,stable-local-fallback,424,1.0,1.0,9,424
femnist,9,109,stable-local-fallback,418,1.0,1.0,10,418
femnist,9,109,stable-local-fallback,403,1.0,1.0,11,403
femnist,9,109,stable-local-fallback,414,1.0,1.0,12,414
femnist,9,109,stable-local-fallback,418,1.0,1.0,13,418
femnist,9,109,stable-local-fallback,411,1.0,1.0,14,411
femnist,9,109,stable-local-fallback,399,1.0,1.0,15,399
femnist,9,109,stable-local-fallback,416,1.0,1.0,16,416
femnist,9,109,stable-local-fallback,414,1.0,1.0,17,414
femnist,9,109,stable-local-fallback,414,1.0,1.0,18,414
femnist,9,109,stable-local-fallback,412,1.0,1.0,19,412
femnist,9,109,stable-local-fallback,413,1.0,1.0,20,413
femnist,9,109,stable-local-fallback,402,1.0,1.0,21,402
femnist,9,109,stable-local-fallback,392,1.0,1.0,22,392
femnist,9,109,stable-local-fallback,404,1.0,1.0,23,404
femnist,9,109,stable-local-fallback,412,1.0,1.0,24,412
femnist,9,109,stable-local-fallback,417,1.0,1.0,25,417
femnist,9,109,stable-local-fallback,406,1.0,1.0,26,406
femnist,9,109,stable-local-fallback,415,1.0,1.0,27,415
femnist,9,109,stable-local-fallback,416,1.0,1.0,28,416
femnist,9,109,stable-local-fallback,418,1.0,1.0,29,418
femnist,9,109,stable-local-fallback,393,1.0,1.0,30,393
femnist,9,109,stable-local-fallback,409,1.0,1.0,31,409
femnist,9,109,stable-local-fallback,404,1.0,1.0,32,404
femnist,9,109,stable-local-fallback,415,1.0,1.0,33,415
femnist,9,109,stable-local-fallback,411,1.0,1.0,34,411
femnist,9,109,stable-local-fallback,402,1.0,1.0,35,402
femnist,9,109,stable-local-fallback,405,1.0,1.0,36,405
femnist,9,109,stable-local-fallback,380,1.0,1.0,37,380
femnist,9,109,stable-local-fallback,402,1.0,1.0,38,402
femnist,9,109,stable-local-fallback,406,1.0,1.0,39,406
femnist,9,109,stable-local-fallback,415,1.0,1.0,40,415
femnist,9,109,stable-local-fallback,402,1.0,1.0,41,402
femnist,9,109,stable-local-fallback,406,1.0,1.0,42,406
femnist,9,109,stable-local-fallback,398,1.0,1.0,43,398
femnist,9,109,stable-local-fallback,405,1.0,1.0,44,405
femnist,9,109,stable-local-fallback,414,1.0,1.0,45,414
femnist,9,109,stable-local-fallback,414,1.0,1.0,46,414
femnist,9,109,stable-local-fallback,404,1.0,1.0,47,404
femnist,9,109,stable-local-fallback,410,1.0,1.0,48,410
femnist,9,109,stable-local-fallback,419,1.0,1.0,49,419
femnist,9,109,stable-local-fallback,414,1.0,1.0,50,414
femnist,9,109,unitscope-lambda-sweep,332,1.0,0.03625468831843515,1,332
femnist,9,109,unitscope-lambda-sweep,312,1.0,0.04303783044638776,2,312
femnist,9,109,unitscope-lambda-sweep,323,1.0,0.052254891326763454,3,323
femnist,9,109,unitscope-lambda-sweep,317,1.0,0.030278618838681184,4,317
femnist,9,109,unitscope-lambda-sweep,334,1.0,0.06106363531204698,5,334
femnist,9,109,unitscope-lambda-sweep,306,1.0,0.03129410976787454,6,306
femnist,9,109,unitscope-lambda-sweep,322,1.0,0.038347142828592404,7,322
femnist,9,109,unitscope-lambda-sweep,326,1.0,0.04468796728260802,8,326
femnist,9,109,unitscope-lambda-sweep,329,1.0,0.03179968315379117,9,329
femnist,9,109,unitscope-lambda-sweep,311,1.0,0.034565318307303666,10,311
femnist,9,109,unitscope-lambda-sweep,317,1.0,0.03737024769838376,11,317
femnist,9,109,unitscope-lambda-sweep,327,1.0,0.034593262023117036,12,327
femnist,9,109,unitscope-lambda-sweep,328,1.0,0.059121574625445865,13,328
femnist,9,109,unitscope-lambda-sweep,317,1.0,0.0309972493612278,14,317
femnist,9,109,unitscope-lambda-sweep,320,1.0,0.05043353323050181,15,320
femnist,9,109,unitscope-lambda-sweep,334,1.0,0.03810366911198029,16,334
femnist,9,109,unitscope-lambda-sweep,311,1.0,0.026967371510993977,17,311
femnist,9,109,unitscope-lambda-sweep,300,1.0,0.040748130474659174,18,300
femnist,9,109,unitscope-lambda-sweep,307,1.0,0.041909322280101906,19,307
femnist,9,109,unitscope-lambda-sweep,323,1.0,0.03873957263763552,20,323
femnist,9,109,unitscope-lambda-sweep,307,1.0,0.04186894178963481,21,307
femnist,9,109,unitscope-lambda-sweep,302,1.0,0.04116383322000164,22,302
femnist,9,109,unitscope-lambda-sweep,313,1.0,0.0335317097805804,23,313
femnist,9,109,unitscope-lambda-sweep,323,1.0,0.04499151497615331,24,323
femnist,9,109,unitscope-lambda-sweep,337,1.0,0.04057691134421066,25,337
femnist,9,109,unitscope-lambda-sweep,321,1.0,0.044268340213521364,26,321
femnist,9,109,unitscope-lambda-sweep,321,1.0,0.046982429185148875,27,321
femnist,9,109,unitscope-lambda-sweep,318,1.0,0.04465178043203224,28,318
femnist,9,109,unitscope-lambda-sweep,321,1.0,0.04313806758394889,29,321
femnist,9,109,unitscope-lambda-sweep,307,1.0,0.05451875947787224,30,307
femnist,9,109,unitscope-lambda-sweep,307,1.0,0.02980207959244692,31,307
femnist,9,109,unitscope-lambda-sweep,326,1.0,0.03705825969679005,32,326
femnist,9,109,unitscope-lambda-sweep,331,1.0,0.044450799988969794,33,331
femnist,9,109,unitscope-lambda-sweep,320,1.0,0.04362292586401982,34,320
femnist,9,109,unitscope-lambda-sweep,317,1.0,0.042534994531872976,35,317
femnist,9,109,unitscope-lambda-sweep,313,1.0,0.040929414663398334,36,313
femnist,9,109,unitscope-lambda-sweep,307,1.0,0.03974632393103057,37,307
femnist,9,109,unitscope-lambda-sweep,320,1.0,0.04114596194920261,38,320
femnist,9,109,unitscope-lambda-sweep,311,1.0,0.040465423824875085,39,311
femnist,9,109,unitscope-lambda-sweep,334,1.0,0.05615425338184989,40,334
femnist,9,109,unitscope-lambda-sweep,329,1.0,0.050191459646139476,41,329
femnist,9,109,unitscope-lambda-sweep,303,1.0,0.04775538197217376,42,303
femnist,9,109,unitscope-lambda-sweep,306,1.0,0.051493151508489,43,306
femnist,9,109,unitscope-lambda-sweep,311,1.0,0.04352307978041696,44,311
femnist,9,109,unitscope-lambda-sweep,327,1.0,0.05112993690093198,45,327
femnist,9,109,unitscope-lambda-sweep,332,1.0,0.06812168356235931,46,332
femnist,9,109,unitscope-lambda-sweep,314,1.0,0.041106898378479764,47,314
femnist,9,109,unitscope-lambda-sweep,332,1.0,0.04774588263174973,48,332
femnist,9,109,unitscope-lambda-sweep,318,1.0,0.04413178484022611,49,318
femnist,9,109,unitscope-lambda-sweep,326,1.0,0.044371273609434214,50,326
femnist,10,110,naive-recalibrated-2c,312,1.0,0.2534088063565898,1,312
femnist,10,110,naive-recalibrated-2c,319,1.0,0.32088853524421607,2,319
femnist,10,110,naive-recalibrated-2c,321,1.0,0.20458939307868748,3,321
femnist,10,110,naive-recalibrated-2c,310,1.0,0.3012936606047821,4,310
femnist,10,110,naive-recalibrated-2c,327,1.0,0.2606252195803432,5,327
femnist,10,110,naive-recalibrated-2c,317,1.0,0.2589564617084987,6,317
femnist,10,110,naive-recalibrated-2c,313,1.0,0.302254604342949,7,313
femnist,10,110,naive-recalibrated-2c,330,1.0,0.2328188905679284,8,330
femnist,10,110,naive-recalibrated-2c,313,1.0,0.300084632166237,9,313
femnist,10,110,naive-recalibrated-2c,300,1.0,0.24843380690739963,10,300
femnist,10,110,naive-recalibrated-2c,314,1.0,0.28874118056853937,11,314
femnist,10,110,naive-recalibrated-2c,329,1.0,0.256730202350436,12,329
femnist,10,110,naive-recalibrated-2c,316,1.0,0.3774376673150029,13,316
femnist,10,110,naive-recalibrated-2c,333,1.0,0.36815551034956745,14,333
femnist,10,110,naive-recalibrated-2c,316,1.0,0.300802413223989,15,316
femnist,10,110,naive-recalibrated-2c,299,1.0,0.2792641049284284,16,299
femnist,10,110,naive-recalibrated-2c,319,1.0,0.3923268115763902,17,319
femnist,10,110,naive-recalibrated-2c,330,1.0,0.3376174341148958,18,330
femnist,10,110,naive-recalibrated-2c,322,1.0,0.22597400897300607,19,322
femnist,10,110,naive-recalibrated-2c,316,1.0,0.32419555833587965,20,316
femnist,10,110,naive-recalibrated-2c,288,1.0,0.29603683260132113,21,288
femnist,10,110,naive-recalibrated-2c,320,1.0,0.3043771812914848,22,320
femnist,10,110,naive-recalibrated-2c,318,1.0,0.3971658254034148,23,318
femnist,10,110,naive-recalibrated-2c,315,1.0,0.2414202706831877,24,315
femnist,10,110,naive-recalibrated-2c,326,1.0,0.30339555156611886,25,326
femnist,10,110,naive-recalibrated-2c,323,1.0,0.33220322229910054,26,323
femnist,10,110,naive-recalibrated-2c,325,1.0,0.3578869721668786,27,325
femnist,10,110,naive-recalibrated-2c,310,1.0,0.28013200002821836,28,310
femnist,10,110,naive-recalibrated-2c,312,1.0,0.31807810625325156,29,312
femnist,10,110,naive-recalibrated-2c,328,1.0,0.3580270394103544,30,328
femnist,10,110,naive-recalibrated-2c,312,1.0,0.2790941480722514,31,312
femnist,10,110,naive-recalibrated-2c,305,1.0,0.29343133056222487,32,305
femnist,10,110,naive-recalibrated-2c,309,1.0,0.2914448693803914,33,309
femnist,10,110,naive-recalibrated-2c,322,1.0,0.3455468884494847,34,322
femnist,10,110,naive-recalibrated-2c,324,1.0,0.36080092918820517,35,324
femnist,10,110,naive-recalibrated-2c,312,1.0,0.30307712309538204,36,312
femnist,10,110,naive-recalibrated-2c,311,1.0,0.27861928171801115,37,311
femnist,10,110,naive-recalibrated-2c,342,1.0,0.345409072931722,38,342
femnist,10,110,naive-recalibrated-2c,323,1.0,0.2773090544932777,39,323
femnist,10,110,naive-recalibrated-2c,332,1.0,0.35360761195315815,40,332
femnist,10,110,naive-recalibrated-2c,311,1.0,0.31572532095385136,41,311
femnist,10,110,naive-recalibrated-2c,315,1.0,0.31531632312654184,42,315
femnist,10,110,naive-recalibrated-2c,321,1.0,0.3237953581238063,43,321
femnist,10,110,naive-recalibrated-2c,334,1.0,0.31943945635613163,44,334
femnist,10,110,naive-recalibrated-2c,324,1.0,0.2815134021015503,45,324
femnist,10,110,naive-recalibrated-2c,329,1.0,0.3235153662391636,46,329
femnist,10,110,naive-recalibrated-2c,341,1.0,0.384510812505521,47,341
femnist,10,110,naive-recalibrated-2c,320,1.0,0.29203910934826127,48,320
femnist,10,110,naive-recalibrated-2c,321,1.0,0.32074929682364456,49,321
femnist,10,110,naive-recalibrated-2c,303,1.0,0.3034251147833124,50,303
femnist,10,110,stable-local-fallback,415,1.0,1.0,1,415
femnist,10,110,stable-local-fallback,420,1.0,1.0,2,420
femnist,10,110,stable-local-fallback,411,1.0,1.0,3,411
femnist,10,110,stable-local-fallback,398,1.0,1.0,4,398
femnist,10,110,stable-local-fallback,420,1.0,1.0,5,420
femnist,10,110,stable-local-fallback,411,1.0,1.0,6,411
femnist,10,110,stable-local-fallback,403,1.0,1.0,7,403
femnist,10,110,stable-local-fallback,411,1.0,1.0,8,411
femnist,10,110,stable-local-fallback,413,1.0,1.0,9,413
femnist,10,110,stable-local-fallback,389,1.0,1.0,10,389
femnist,10,110,stable-local-fallback,402,1.0,1.0,11,402
femnist,10,110,stable-local-fallback,428,1.0,1.0,12,428
femnist,10,110,stable-local-fallback,406,1.0,1.0,13,406
femnist,10,110,stable-local-fallback,409,1.0,1.0,14,409
femnist,10,110,stable-local-fallback,425,1.0,1.0,15,425
femnist,10,110,stable-local-fallback,401,1.0,1.0,16,401
